epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.8103,0.85244,6.00161,1.24659,0.72025,0.30579,0.44697,0.32199,0.88256,5.94144,1.35315,0.000330159,0.000330159,0.000330159
2,73.9244,1.05949,4.31401,1.39696,0.60596,0.54397,0.56686,0.39542,1.05761,4.61996,1.5104,0.00066333,0.00066333,0.00066333
3,111.407,1.11403,3.59553,1.41081,0.51339,0.44514,0.44757,0.25667,1.31723,5.13194,1.58294,0.000995852,0.000995852,0.000995852
4,147.552,1.11911,3.23343,1.38766,0.49798,0.5507,0.56021,0.38309,0.95574,5.71944,1.34855,0.000997803,0.000997803,0.000997803
5,185.585,1.05175,2.79698,1.32837,0.42581,0.59474,0.51962,0.3858,0.9643,3.91003,1.36074,0.000996097,0.000996097,0.000996097
6,223.357,1.09086,2.69086,1.35092,0.70469,0.63299,0.69425,0.48521,1.06205,2.93812,1.40259,0.000993906,0.000993906,0.000993906
7,260.861,1.07856,2.59504,1.35761,0.66717,0.70962,0.71622,0.49635,1.0783,2.55542,1.43798,0.000991232,0.000991232,0.000991232
8,298.002,1.08073,2.4634,1.35057,0.49199,0.5024,0.52179,0.35131,1.11662,3.23679,1.4573,0.000988079,0.000988079,0.000988079
9,334.902,1.05028,2.25026,1.30995,0.69438,0.72765,0.73789,0.51125,1.01852,2.26579,1.36368,0.000984449,0.000984449,0.000984449
10,372.405,1.04775,2.1922,1.33482,0.70447,0.6149,0.69771,0.48313,1.03061,2.52094,1.37913,0.000980345,0.000980345,0.000980345
11,409.533,1.01284,2.0916,1.29552,0.79557,0.6624,0.72765,0.52266,1.01442,2.11445,1.37454,0.000975773,0.000975773,0.000975773
12,446.691,1.04327,2.00746,1.31196,0.61453,0.64447,0.66959,0.48046,1.0683,2.52913,1.40549,0.000970736,0.000970736,0.000970736
13,483.109,1.01198,2.06353,1.30806,0.57932,0.7299,0.72591,0.53984,0.89482,2.39974,1.28874,0.000965239,0.000965239,0.000965239
14,520.995,0.99155,2.09057,1.28594,0.81995,0.71193,0.81182,0.59143,0.97395,1.77725,1.32514,0.000959289,0.000959289,0.000959289
15,558.405,1.00588,1.8834,1.28926,0.73724,0.67774,0.70897,0.52845,0.94966,1.91542,1.31676,0.000952889,0.000952889,0.000952889
16,595.574,0.96406,1.92229,1.28204,0.83327,0.67221,0.78318,0.57581,0.98948,1.81079,1.36941,0.000946048,0.000946048,0.000946048
17,633.466,0.9658,1.78589,1.27479,0.75672,0.75103,0.80514,0.60977,0.89253,1.70882,1.26091,0.000938772,0.000938772,0.000938772
18,671.016,0.94621,1.75239,1.27079,0.73753,0.7207,0.77372,0.58609,0.93256,1.90217,1.30074,0.000931067,0.000931067,0.000931067
19,709.271,0.98388,1.77022,1.26653,0.7733,0.68133,0.73868,0.53146,0.93383,1.8832,1.33015,0.000922942,0.000922942,0.000922942
20,746.619,0.9015,1.62028,1.23599,0.78229,0.6124,0.699,0.52993,0.94807,2.13309,1.3523,0.000914405,0.000914405,0.000914405
21,783.902,0.9147,1.57172,1.22225,0.85673,0.76783,0.86289,0.67237,0.85459,1.38028,1.26137,0.000905463,0.000905463,0.000905463
22,820.813,0.88667,1.51729,1.22758,0.80533,0.76072,0.82609,0.61789,0.87455,1.52162,1.28241,0.000896127,0.000896127,0.000896127
23,858.638,0.90287,1.52315,1.23079,0.81308,0.75753,0.82769,0.62378,0.90125,1.4451,1.29117,0.000886404,0.000886404,0.000886404
24,896.565,0.88827,1.48536,1.20842,0.83657,0.78046,0.84145,0.65429,0.8724,1.43114,1.26806,0.000876305,0.000876305,0.000876305
25,933.527,0.86065,1.44018,1.21435,0.80044,0.7881,0.84813,0.64646,0.87201,1.43433,1.27164,0.000865839,0.000865839,0.000865839
26,971.001,0.86406,1.43479,1.2173,0.82226,0.72338,0.8238,0.63495,0.81406,1.42769,1.20619,0.000855018,0.000855018,0.000855018
