epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.98955,1.12645,4.05281,1.45367,0,0,0,0,1.07931,4.39988,1.47718,0.00041441,0.00041441,0.00041441
2,11.0127,1.31254,2.93694,1.51454,0.22844,0.49306,0.30724,0.1711,1.33256,3.90186,1.70107,0.000834763,0.000834763,0.000834763
3,16.0885,1.39976,2.30325,1.64767,0.50077,0.40482,0.43969,0.21679,1.56284,2.97279,2.08601,0.00124663,0.00124663,0.00124663
4,21.0951,1.43956,1.95728,1.66983,0.1911,0.3748,0.27233,0.12434,1.78082,3.10001,2.26017,0.00138656,0.00138656,0.00138656
5,26.8232,1.47731,1.77218,1.71177,0.44612,0.40563,0.26633,0.12128,1.95877,7.85636,2.68034,0.00137241,0.00137241,0.00137241
6,32.2201,1.50075,1.7443,1.74564,0.36489,0.47426,0.29556,0.13301,1.69399,2.99626,2.01955,0.00135826,0.00135826,0.00135826
7,37.1579,1.41404,1.56117,1.60681,0.52388,0.51393,0.53624,0.25499,1.67232,3.95531,2.14533,0.00134412,0.00134412,0.00134412
8,42.022,1.37078,1.45237,1.59847,0.34744,0.32301,0.2298,0.10975,1.63298,2.82937,1.97482,0.00132997,0.00132997,0.00132997
9,47.0354,1.34873,1.57823,1.56954,0.17838,0.35541,0.16802,0.08636,1.86825,3.72722,2.35613,0.00131582,0.00131582,0.00131582
10,52.5082,1.32683,1.44345,1.56282,0.47441,0.3839,0.38745,0.21007,1.52511,2.50469,1.94675,0.00130168,0.00130168,0.00130168
11,57.1291,1.3257,1.44123,1.54829,0.52683,0.55109,0.48363,0.2251,1.52435,2.19748,1.98052,0.00128753,0.00128753,0.00128753
12,62.361,1.32138,1.35043,1.53045,0.34794,0.51021,0.33954,0.16432,1.8725,2.18113,2.10483,0.00127338,0.00127338,0.00127338
13,67.0597,1.34804,1.38475,1.5592,0.40642,0.52315,0.41432,0.23362,1.69829,2.26328,2.0292,0.00125923,0.00125923,0.00125923
14,71.746,1.2645,1.31355,1.47916,0.66503,0.55054,0.52582,0.27361,1.598,2.2188,1.91353,0.00124509,0.00124509,0.00124509
15,77.1624,1.24719,1.28705,1.49941,0.55783,0.61828,0.61127,0.37477,1.48728,1.8171,1.88398,0.00123094,0.00123094,0.00123094
16,82.2171,1.25924,1.26584,1.48022,0.62832,0.69731,0.64326,0.35951,1.45826,1.80803,1.71553,0.00121679,0.00121679,0.00121679
17,86.5747,1.24003,1.2287,1.47721,0.59911,0.56031,0.50355,0.29077,1.60381,1.87101,1.92641,0.00120265,0.00120265,0.00120265
18,91.1299,1.29232,1.28041,1.50262,0.72759,0.58361,0.71028,0.41388,1.38651,1.54701,1.72154,0.0011885,0.0011885,0.0011885
19,96.2051,1.23049,1.23288,1.48168,0.66736,0.61326,0.6472,0.36385,1.49515,1.87186,1.84438,0.00117435,0.00117435,0.00117435
20,101.026,1.18244,1.19421,1.44556,0.65244,0.61395,0.66528,0.36536,1.48241,1.64983,1.76318,0.00116021,0.00116021,0.00116021
21,105.696,1.21731,1.16564,1.44672,0.74778,0.63212,0.67266,0.3823,1.52706,1.5224,1.80642,0.00114606,0.00114606,0.00114606
22,109.988,1.18512,1.06179,1.37643,0.67282,0.72594,0.7479,0.42451,1.43184,1.46987,1.75085,0.00113191,0.00113191,0.00113191
23,114.126,1.12278,1.05149,1.36034,0.8142,0.80126,0.775,0.47139,1.34829,1.26576,1.64704,0.00111776,0.00111776,0.00111776
24,119.5,1.14811,1.14569,1.39595,0.71622,0.7616,0.78152,0.43318,1.42648,1.35772,1.7417,0.00110362,0.00110362,0.00110362
25,124.311,1.11379,1.10163,1.36591,0.69408,0.5833,0.70093,0.41557,1.41889,1.38437,1.6933,0.00108947,0.00108947,0.00108947
26,128.589,1.13866,1.06335,1.38084,0.82328,0.73859,0.829,0.50611,1.43108,1.23886,1.70709,0.00107532,0.00107532,0.00107532
27,133.053,1.12467,1.11065,1.41377,0.75806,0.75629,0.79662,0.50676,1.37191,1.38143,1.65295,0.00106118,0.00106118,0.00106118
28,137.253,1.08394,1.0138,1.36886,0.74092,0.71445,0.75408,0.45244,1.38006,1.30478,1.71862,0.00104703,0.00104703,0.00104703
29,142.516,1.04483,0.99413,1.32967,0.72403,0.66631,0.74279,0.44634,1.33428,1.38301,1.72553,0.00103288,0.00103288,0.00103288
30,147.359,1.07383,0.99469,1.35098,0.77321,0.75631,0.77957,0.47698,1.2124,1.25687,1.5825,0.00101873,0.00101873,0.00101873
31,152.076,1.05381,0.95416,1.34491,0.7034,0.72329,0.75781,0.4587,1.3449,1.32324,1.67065,0.00100459,0.00100459,0.00100459
32,156.383,1.0636,0.97132,1.33012,0.78055,0.70919,0.78239,0.46123,1.44061,1.30007,1.72406,0.00099044,0.00099044,0.00099044
33,160.586,1.06662,0.96961,1.36522,0.715,0.70905,0.74382,0.44521,1.33339,1.30743,1.71111,0.000976293,0.000976293,0.000976293
34,166.13,1.06492,0.98221,1.33617,0.70301,0.72514,0.75347,0.43992,1.44615,1.37925,1.74237,0.000962146,0.000962146,0.000962146
35,171.022,1.0931,0.99039,1.36202,0.67494,0.80575,0.75994,0.45267,1.47336,1.40578,1.72125,0.000947999,0.000947999,0.000947999
36,175.378,1.06682,1.02971,1.33846,0.72431,0.69709,0.75418,0.44633,1.40366,1.29928,1.70405,0.000933851,0.000933851,0.000933851
37,179.903,1.03419,0.93297,1.32675,0.72121,0.72113,0.74891,0.47544,1.30895,1.22565,1.64778,0.000919704,0.000919704,0.000919704
38,184.526,0.99535,0.95026,1.31789,0.69436,0.78867,0.78551,0.50095,1.34426,1.17763,1.60255,0.000905557,0.000905557,0.000905557
39,189.722,1.02687,0.93732,1.32738,0.65829,0.77716,0.744,0.48931,1.31574,1.3535,1.60636,0.00089141,0.00089141,0.00089141
40,194.69,0.98948,0.88268,1.28768,0.78566,0.7779,0.76091,0.45946,1.47418,1.19176,1.78856,0.000877263,0.000877263,0.000877263
41,199.438,1.02817,0.93249,1.30843,0.8043,0.74131,0.79453,0.48692,1.41904,1.20372,1.71205,0.000863116,0.000863116,0.000863116
42,203.829,0.95504,0.88287,1.27677,0.71851,0.78846,0.77517,0.48527,1.4261,1.30195,1.69529,0.000848969,0.000848969,0.000848969
43,208.425,0.97292,0.85912,1.26876,0.88585,0.6621,0.83161,0.52318,1.37474,1.12301,1.63051,0.000834822,0.000834822,0.000834822
44,213.951,0.983,0.8261,1.2611,0.85081,0.71587,0.80622,0.5141,1.40422,1.13745,1.67631,0.000820675,0.000820675,0.000820675
45,218.619,0.95729,0.79383,1.25689,0.72252,0.74967,0.8142,0.53298,1.2877,1.14724,1.64762,0.000806528,0.000806528,0.000806528
46,223.224,0.98994,0.81844,1.28011,0.83654,0.82512,0.84017,0.57222,1.32166,0.96594,1.65853,0.00079238,0.00079238,0.00079238
47,227.596,0.96045,0.81556,1.2424,0.83639,0.78097,0.83024,0.55077,1.24081,1.01905,1.56724,0.000778233,0.000778233,0.000778233
48,232.295,0.94555,0.8282,1.27133,0.75271,0.79908,0.77645,0.50322,1.37423,1.15457,1.65108,0.000764086,0.000764086,0.000764086
49,237.84,0.96777,0.78241,1.25719,0.82291,0.75374,0.82902,0.52228,1.27359,1.04869,1.60407,0.000749939,0.000749939,0.000749939
50,242.651,0.93605,0.78287,1.24819,0.76765,0.73557,0.79412,0.50028,1.37444,1.33786,1.66622,0.000735792,0.000735792,0.000735792
51,246.897,0.9279,0.79695,1.22995,0.88538,0.78879,0.86619,0.57639,1.25015,1.01814,1.57106,0.000721645,0.000721645,0.000721645
52,251.205,0.91545,0.73818,1.23884,0.8473,0.85042,0.88113,0.53313,1.45494,1.03392,1.64901,0.000707498,0.000707498,0.000707498
53,255.977,0.8915,0.72415,1.21439,0.83667,0.82261,0.83804,0.52827,1.29176,1.12152,1.58774,0.000693351,0.000693351,0.000693351
54,261.415,0.91054,0.72351,1.21043,0.68915,0.75354,0.77447,0.50269,1.38537,1.25378,1.63483,0.000679204,0.000679204,0.000679204
55,266.176,0.89025,0.72846,1.21357,0.76082,0.67559,0.78136,0.50674,1.38619,1.27802,1.63735,0.000665057,0.000665057,0.000665057
56,271.048,0.87085,0.71605,1.20593,0.83417,0.79378,0.8484,0.55493,1.28276,1.02894,1.55069,0.000650909,0.000650909,0.000650909
57,275.405,0.86864,0.71115,1.19739,0.88952,0.85808,0.8679,0.55549,1.24031,0.94866,1.55695,0.000636762,0.000636762,0.000636762
58,280.418,0.92751,0.71512,1.24071,0.84107,0.80454,0.86119,0.53668,1.35128,1.00723,1.63308,0.000622615,0.000622615,0.000622615
59,285.601,0.8601,0.68875,1.17485,0.83967,0.80114,0.87591,0.52438,1.39586,1.06422,1.67388,0.000608468,0.000608468,0.000608468
60,290.223,0.85057,0.71094,1.20465,0.82314,0.84832,0.86788,0.58481,1.2166,0.9777,1.54278,0.000594321,0.000594321,0.000594321
61,294.701,0.82701,0.69153,1.17515,0.80466,0.86055,0.87041,0.59088,1.19546,0.94883,1.50001,0.000580174,0.000580174,0.000580174
62,299.024,0.84027,0.69723,1.19231,0.86678,0.75083,0.85836,0.58336,1.21227,1.02122,1.4967,0.000566027,0.000566027,0.000566027
63,304.26,0.7561,0.63636,1.12727,0.89157,0.77938,0.84871,0.57108,1.24307,1.04253,1.54342,0.00055188,0.00055188,0.00055188
64,309.334,0.84914,0.69588,1.17598,0.87685,0.82212,0.79922,0.49189,1.43411,1.12637,1.72409,0.000537733,0.000537733,0.000537733
65,314.172,0.8063,0.65524,1.16952,0.8135,0.75944,0.78204,0.53629,1.24003,1.0716,1.61527,0.000523586,0.000523586,0.000523586
66,318.591,0.81584,0.67372,1.17662,0.82007,0.82078,0.87339,0.57333,1.29445,0.90607,1.59278,0.000509438,0.000509438,0.000509438
67,322.74,0.79586,0.66175,1.16183,0.88954,0.81094,0.89839,0.5957,1.2439,0.94097,1.55265,0.000495291,0.000495291,0.000495291
68,328.097,0.79417,0.65772,1.13545,0.85523,0.81344,0.89901,0.59996,1.20439,0.88136,1.48761,0.000481144,0.000481144,0.000481144
69,333.217,0.80425,0.66049,1.17704,0.80691,0.88889,0.86974,0.60148,1.1637,0.938,1.48129,0.000466997,0.000466997,0.000466997
70,338.309,0.77302,0.6496,1.16197,0.87771,0.78508,0.83423,0.56131,1.20885,1.01996,1.5442,0.00045285,0.00045285,0.00045285
71,343.202,0.78908,0.63066,1.15718,0.88923,0.75326,0.85073,0.57068,1.24682,0.96511,1.59392,0.000438703,0.000438703,0.000438703
72,347.682,0.79188,0.63109,1.15561,0.89793,0.83155,0.87808,0.57617,1.28705,0.91069,1.59236,0.000424556,0.000424556,0.000424556
73,352.993,0.76246,0.61073,1.13525,0.85889,0.77036,0.872,0.56157,1.25121,0.91965,1.55559,0.000410409,0.000410409,0.000410409
74,357.828,0.79117,0.64448,1.14611,0.81405,0.86177,0.87538,0.5779,1.2016,0.86459,1.54235,0.000396262,0.000396262,0.000396262
75,362.583,0.72965,0.58668,1.11738,0.83522,0.8363,0.8706,0.58267,1.17214,0.89018,1.50577,0.000382115,0.000382115,0.000382115
76,367.192,0.73491,0.58639,1.11453,0.90505,0.79521,0.87703,0.59,1.21496,0.91035,1.54337,0.000367967,0.000367967,0.000367967
77,372.159,0.7399,0.58566,1.12527,0.83258,0.83631,0.88886,0.5797,1.26024,0.92668,1.56952,0.00035382,0.00035382,0.00035382
78,377.422,0.77274,0.59287,1.14456,0.88442,0.81873,0.87777,0.57012,1.29462,0.88458,1.64187,0.000339673,0.000339673,0.000339673
79,382.504,0.73979,0.57293,1.11937,0.82726,0.83436,0.86096,0.55639,1.28122,0.94313,1.64352,0.000325526,0.000325526,0.000325526
80,387.624,0.69901,0.55191,1.10532,0.81967,0.84974,0.85639,0.57026,1.24212,0.91006,1.61757,0.000311379,0.000311379,0.000311379
81,392.4,0.71974,0.54453,1.10784,0.87029,0.79229,0.86202,0.57573,1.22336,0.85413,1.62333,0.000297232,0.000297232,0.000297232
82,397.638,0.71629,0.54345,1.11408,0.89872,0.79879,0.85373,0.56255,1.28852,0.89592,1.66827,0.000283085,0.000283085,0.000283085
83,402.863,0.73789,0.58917,1.09059,0.90542,0.78762,0.85776,0.56182,1.29783,0.93615,1.67662,0.000268938,0.000268938,0.000268938
84,407.856,0.72262,0.5757,1.103,0.88571,0.79028,0.87707,0.59059,1.29009,0.91999,1.63761,0.000254791,0.000254791,0.000254791
85,412.463,0.69877,0.53677,1.08739,0.90789,0.82109,0.88182,0.59992,1.26654,0.9029,1.57985,0.000240644,0.000240644,0.000240644
86,416.834,0.70851,0.5715,1.07757,0.92328,0.74662,0.87658,0.59489,1.20568,0.8984,1.54928,0.000226497,0.000226497,0.000226497
87,422.318,0.71776,0.5684,1.10305,0.82046,0.81161,0.84478,0.56989,1.20883,0.98017,1.51298,0.000212349,0.000212349,0.000212349
88,427.393,0.68371,0.55809,1.07937,0.82615,0.81161,0.84756,0.57086,1.22873,0.96076,1.50539,0.000198202,0.000198202,0.000198202
89,432.111,0.68443,0.53474,1.10112,0.84094,0.85969,0.86603,0.57613,1.257,0.87945,1.58049,0.000184055,0.000184055,0.000184055
90,437.004,0.649,0.5155,1.06222,0.88612,0.84272,0.87065,0.58509,1.24828,0.85467,1.59205,0.000169908,0.000169908,0.000169908
91,449.068,0.60334,0.5236,1.02839,0.83527,0.90656,0.88673,0.59532,1.25347,0.8381,1.6149,0.000155761,0.000155761,0.000155761
92,454.036,0.58157,0.48748,1.01221,0.92946,0.83658,0.90231,0.58971,1.22336,0.76022,1.60211,0.000141614,0.000141614,0.000141614
93,458.568,0.56235,0.44928,1.01842,0.88759,0.87571,0.90738,0.58858,1.22708,0.7469,1.6086,0.000127467,0.000127467,0.000127467
94,462.797,0.56144,0.44376,1.02865,0.89986,0.87803,0.91216,0.59936,1.2148,0.74159,1.59509,0.00011332,0.00011332,0.00011332
95,466.919,0.51956,0.40215,0.97345,0.91878,0.8559,0.9055,0.5956,1.2576,0.75129,1.64527,9.91726e-05,9.91726e-05,9.91726e-05
96,471.367,0.54557,0.39776,0.98898,0.91406,0.85106,0.90357,0.59963,1.25026,0.74504,1.64113,8.50255e-05,8.50255e-05,8.50255e-05
97,476.644,0.49836,0.40445,0.98312,0.83689,0.89579,0.90029,0.6006,1.2453,0.7757,1.63223,7.08784e-05,7.08784e-05,7.08784e-05
98,481.133,0.53171,0.40209,1.00375,0.88906,0.83778,0.90007,0.60445,1.22915,0.81987,1.61506,5.67313e-05,5.67313e-05,5.67313e-05
99,485.492,0.4963,0.37581,0.97174,0.83206,0.87006,0.89401,0.60549,1.21437,0.83981,1.6055,4.25842e-05,4.25842e-05,4.25842e-05
100,489.707,0.51381,0.40345,0.98312,0.8343,0.8709,0.89646,0.60571,1.21132,0.834,1.60452,2.84371e-05,2.84371e-05,2.84371e-05
