epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.8597,1.00785,2.21959,1.31551,0.50368,0.68358,0.56659,0.41642,1.09279,3.21923,1.58516,0.00032963,0.00032963,0.00032963
2,66.0121,1.17404,2.18082,1.39672,0.55309,0.50994,0.44952,0.28536,1.34252,4.09162,1.94022,0.000662801,0.000662801,0.000662801
3,98.3065,1.21162,2.41247,1.40223,0.48916,0.65838,0.61733,0.4194,1.23064,2.67842,1.68139,0.000995323,0.000995323,0.000995323
4,130.085,1.29872,2.36726,1.44801,0.42707,0.44642,0.38075,0.24012,1.50831,3.75823,1.87826,0.000997803,0.000997803,0.000997803
5,162.413,1.32313,2.29667,1.45269,0.56629,0.43684,0.47643,0.30779,1.438,2.99477,1.82754,0.000996097,0.000996097,0.000996097
6,195.601,1.28776,2.31684,1.44704,0.53059,0.47658,0.45674,0.28566,1.42851,3.80169,1.71999,0.000993906,0.000993906,0.000993906
7,226.822,1.25902,2.24585,1.40029,0.57141,0.54906,0.53919,0.3364,1.41573,2.80966,1.70006,0.000991232,0.000991232,0.000991232
8,258.756,1.20917,2.17667,1.41458,0.52228,0.60536,0.57098,0.34942,1.35849,2.8158,1.62908,0.000988079,0.000988079,0.000988079
9,290.518,1.23375,2.19835,1.4081,0.71737,0.70419,0.77253,0.54428,1.10787,1.83065,1.48762,0.000984449,0.000984449,0.000984449
10,322.449,1.20743,2.02239,1.35749,0.64821,0.62969,0.69178,0.48313,1.11708,2.08511,1.49589,0.000980345,0.000980345,0.000980345
11,354.747,1.21094,1.92546,1.38763,0.76335,0.69551,0.74564,0.54505,1.14591,1.98951,1.52269,0.000975773,0.000975773,0.000975773
12,387.442,1.12219,1.81434,1.32336,0.7825,0.69563,0.79218,0.56224,1.02547,1.72256,1.40803,0.000970736,0.000970736,0.000970736
13,419.026,1.18187,1.993,1.34099,0.73497,0.65352,0.75388,0.53068,1.06748,1.76725,1.44767,0.000965239,0.000965239,0.000965239
14,451.294,1.1349,1.80336,1.32199,0.73832,0.69814,0.80965,0.58212,1.06601,1.58015,1.40806,0.000959289,0.000959289,0.000959289
15,483.617,1.08587,1.76018,1.29317,0.66061,0.7259,0.75949,0.56483,0.95479,1.7361,1.36959,0.000952889,0.000952889,0.000952889
16,515.523,1.06123,1.73359,1.28995,0.84257,0.73272,0.83714,0.6438,0.98323,1.34641,1.41367,0.000946048,0.000946048,0.000946048
17,547.794,1.04169,1.64854,1.26071,0.72193,0.7585,0.82829,0.62532,0.98033,1.42035,1.35541,0.000938772,0.000938772,0.000938772
18,580.515,1.05436,1.58783,1.27919,0.67996,0.62506,0.72883,0.52465,1.09786,1.9219,1.44088,0.000931067,0.000931067,0.000931067
19,612.1,1.08173,1.60146,1.29028,0.81511,0.77496,0.84924,0.64113,0.99435,1.37074,1.381,0.000922942,0.000922942,0.000922942
20,644.66,1.05004,1.60006,1.28113,0.87888,0.81762,0.89332,0.70153,0.83948,1.19255,1.28441,0.000914405,0.000914405,0.000914405
21,677.166,1.02933,1.66003,1.27214,0.7044,0.78423,0.80583,0.61488,0.94552,1.59888,1.35757,0.000905463,0.000905463,0.000905463
22,710.855,1.01335,1.55525,1.25991,0.84412,0.8185,0.88442,0.69506,0.91963,1.15208,1.29766,0.000896127,0.000896127,0.000896127
23,742.495,0.9567,1.40862,1.223,0.83317,0.85913,0.91244,0.70433,0.85506,1.25501,1.2708,0.000886404,0.000886404,0.000886404
24,775.127,0.98064,1.41195,1.24152,0.77088,0.81279,0.85793,0.65349,0.94364,1.32273,1.37093,0.000876305,0.000876305,0.000876305
25,807.468,0.94895,1.35746,1.2262,0.83309,0.79044,0.88784,0.69306,0.86685,1.14421,1.327,0.000865839,0.000865839,0.000865839
26,839.822,0.98917,1.42359,1.2506,0.82766,0.73257,0.83986,0.64684,0.92242,1.43469,1.33564,0.000855018,0.000855018,0.000855018
27,871.713,0.9452,1.44918,1.2139,0.81417,0.67979,0.79605,0.62306,0.90544,1.58859,1.33376,0.000843851,0.000843851,0.000843851
28,904.812,0.93269,1.35958,1.21448,0.89267,0.79882,0.89955,0.71432,0.84836,1.09974,1.27307,0.000832349,0.000832349,0.000832349
29,937.496,0.92288,1.29213,1.20431,0.84432,0.84432,0.90542,0.72317,0.83263,1.09261,1.27361,0.000820525,0.000820525,0.000820525
30,969.976,0.90727,1.30274,1.19583,0.86963,0.85149,0.89974,0.722,0.80745,1.03764,1.25515,0.000808389,0.000808389,0.000808389
31,1002.47,0.90047,1.32223,1.19331,0.77932,0.83405,0.85701,0.68676,0.85828,1.32462,1.2908,0.000795954,0.000795954,0.000795954
32,1034.42,0.88078,1.21155,1.17764,0.87686,0.85226,0.92622,0.74244,0.82526,0.98034,1.2933,0.000783231,0.000783231,0.000783231
33,1066.71,0.88907,1.21493,1.19429,0.80701,0.78963,0.83485,0.64947,0.91871,1.36578,1.32897,0.000770234,0.000770234,0.000770234
