epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.5345,0.98099,2.31788,1.32594,0.71237,0.70344,0.76514,0.52809,1.00418,2.48604,1.39685,0.000330159,0.000330159,0.000330159
2,80.6052,1.16267,2.2098,1.40515,0.58924,0.44769,0.48465,0.30015,1.34479,3.02016,1.64315,0.00066333,0.00066333,0.00066333
3,119.46,1.28235,2.45829,1.46368,0.46232,0.49277,0.42784,0.25007,1.34048,4.08129,1.63887,0.000995852,0.000995852,0.000995852
4,157.181,1.31207,2.45258,1.46084,0.57428,0.48646,0.58456,0.37509,1.35336,3.35437,1.65002,0.000997803,0.000997803,0.000997803
5,195.278,1.32293,2.40207,1.47095,0.68384,0.47722,0.57029,0.34988,1.32787,2.93959,1.584,0.000996097,0.000996097,0.000996097
6,234.201,1.28955,2.33263,1.4361,0.61597,0.528,0.5657,0.34595,1.25017,2.66465,1.51385,0.000993906,0.000993906,0.000993906
7,276.368,1.3233,2.31758,1.4544,0.6437,0.42193,0.44663,0.28449,1.3122,3.21144,1.543,0.000991232,0.000991232,0.000991232
8,317.452,1.25586,2.28457,1.41451,0.59104,0.64143,0.72003,0.47017,1.23761,2.15479,1.46766,0.000988079,0.000988079,0.000988079
9,360.997,1.2237,2.08586,1.38471,0.66247,0.60584,0.65506,0.40282,1.34214,3.18394,1.55833,0.000984449,0.000984449,0.000984449
10,401.284,1.2279,2.26051,1.41594,0.66311,0.58053,0.64934,0.41177,1.28776,2.13327,1.52549,0.000980345,0.000980345,0.000980345
11,441.295,1.17652,1.97277,1.35761,0.72918,0.74259,0.81667,0.55291,1.12918,1.74821,1.41542,0.000975773,0.000975773,0.000975773
12,479.93,1.17632,2.01878,1.38026,0.809,0.6992,0.80999,0.53542,1.15503,1.85707,1.39719,0.000970736,0.000970736,0.000970736
13,517.695,1.12739,1.90267,1.34638,0.74323,0.76432,0.78099,0.51506,1.09797,1.65658,1.34633,0.000965239,0.000965239,0.000965239
14,555.496,1.1192,1.96823,1.33939,0.77738,0.72523,0.8206,0.55919,1.09901,1.73258,1.39853,0.000959289,0.000959289,0.000959289
