epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.7234,1.15008,4.00281,1.45137,0,0,0,0,0.95332,4.39362,1.38288,0.00041441,0.00041441,0.00041441
2,31.2364,1.31365,2.97222,1.53949,0.30126,0.49286,0.30592,0.15358,1.3465,3.86557,1.86058,0.000834763,0.000834763,0.000834763
3,46.8168,1.44286,2.09301,1.72055,0.21002,0.31786,0.1999,0.08415,2.47993,3.58336,3.76042,0.00124663,0.00124663,0.00124663
4,62.1599,1.51588,1.95602,1.74188,0.29289,0.40539,0.33091,0.11498,2.11416,3.25238,3.10821,0.00138656,0.00138656,0.00138656
5,77.6389,1.45743,1.8387,1.6921,0.27505,0.42222,0.25794,0.10798,1.85538,4.18119,2.78138,0.00137241,0.00137241,0.00137241
6,92.9556,1.44908,1.71454,1.73675,0.2929,0.65901,0.42949,0.20069,1.68512,2.84668,2.2878,0.00135826,0.00135826,0.00135826
7,108.352,1.41533,1.58116,1.64056,0.56452,0.52143,0.53992,0.27109,1.6911,1.97408,2.05424,0.00134412,0.00134412,0.00134412
8,123.853,1.43754,1.61009,1.67519,0.50335,0.58611,0.50678,0.25195,1.71205,1.81736,2.1189,0.00132997,0.00132997,0.00132997
9,139.321,1.34446,1.52738,1.56807,0.36655,0.46219,0.50893,0.2724,1.52391,2.02811,1.84621,0.00131582,0.00131582,0.00131582
10,154.845,1.31272,1.44562,1.58274,0.47612,0.58016,0.56053,0.28553,1.53006,2.0727,1.9052,0.00130168,0.00130168,0.00130168
11,170.258,1.30229,1.45873,1.5575,0.60963,0.57084,0.59401,0.34055,1.49335,2.00682,1.86575,0.00128753,0.00128753,0.00128753
12,185.626,1.33056,1.45752,1.52439,0.53066,0.6877,0.66569,0.35781,1.3879,1.60055,1.72146,0.00127338,0.00127338,0.00127338
13,201.07,1.33216,1.35794,1.53342,0.63287,0.73748,0.73872,0.42107,1.39071,1.41605,1.70976,0.00125923,0.00125923,0.00125923
14,216.748,1.23258,1.31246,1.5099,0.75834,0.71537,0.75883,0.40623,1.48378,1.41463,1.80763,0.00124509,0.00124509,0.00124509
15,231.99,1.26649,1.32356,1.50101,0.86068,0.68135,0.81316,0.46774,1.39688,1.21683,1.73351,0.00123094,0.00123094,0.00123094
16,247.606,1.24686,1.22363,1.4748,0.76857,0.73269,0.77756,0.43654,1.48126,1.37862,1.79862,0.00121679,0.00121679,0.00121679
17,263.096,1.19032,1.20453,1.47844,0.87429,0.63345,0.78903,0.44949,1.4295,1.35239,1.80462,0.00120265,0.00120265,0.00120265
18,278.674,1.24889,1.29287,1.5059,0.6829,0.6001,0.63532,0.38504,1.38215,1.62963,1.74102,0.0011885,0.0011885,0.0011885
19,293.96,1.24094,1.29639,1.46256,0.68571,0.67778,0.65845,0.35942,1.47343,1.54583,1.76306,0.00117435,0.00117435,0.00117435
20,309.535,1.11852,1.12277,1.39909,0.68023,0.72639,0.71081,0.44566,1.35049,1.3447,1.65091,0.00116021,0.00116021,0.00116021
21,324.884,1.15452,1.18081,1.41749,0.73284,0.74513,0.78432,0.47365,1.34081,1.18469,1.6709,0.00114606,0.00114606,0.00114606
22,340.347,1.12997,1.1245,1.37353,0.74539,0.77554,0.75153,0.46748,1.35938,1.17694,1.72078,0.00113191,0.00113191,0.00113191
23,355.844,1.14859,1.0876,1.38882,0.79755,0.76702,0.77884,0.48866,1.33921,1.10565,1.73185,0.00111776,0.00111776,0.00111776
24,371.243,1.15291,1.1237,1.4344,0.78758,0.72262,0.75466,0.46448,1.44885,1.19623,1.81788,0.00110362,0.00110362,0.00110362
25,386.494,1.08468,1.04074,1.34274,0.73448,0.80278,0.80767,0.47398,1.33949,1.31101,1.66349,0.00108947,0.00108947,0.00108947
26,401.965,1.09303,1.05977,1.35855,0.65658,0.7667,0.71097,0.45634,1.29833,1.3468,1.66839,0.00107532,0.00107532,0.00107532
27,417.643,1.154,1.13752,1.41759,0.75341,0.68151,0.7576,0.48253,1.23059,1.2629,1.56029,0.00106118,0.00106118,0.00106118
28,433.18,1.10057,1.02497,1.37284,0.65024,0.71977,0.60855,0.38157,1.20191,1.65424,1.55678,0.00104703,0.00104703,0.00104703
29,448.711,1.08133,1.02719,1.37179,0.69005,0.63796,0.65685,0.41619,1.23106,1.5721,1.54009,0.00103288,0.00103288,0.00103288
