epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.41844,1.01296,1.18779,1.38159,0.5915,0.5651,0.62914,0.38976,1.28171,2.17663,1.86975,0.000465748,0.000465748,0.000465748
2,18.5684,1.25461,1.35157,1.53746,0.42015,0.36563,0.29011,0.12652,1.98568,3.72508,2.83148,0.000941851,0.000941851,0.000941851
3,27.1147,1.30916,1.52577,1.5922,0.32236,0.31977,0.24225,0.11996,2.21958,4.01684,2.61304,0.00141703,0.00141703,0.00141703
4,36.5221,1.28784,1.43685,1.55809,0.33041,0.38644,0.32178,0.14994,1.84046,2.93829,2.53312,0.00142586,0.00142586,0.00142586
5,45.0701,1.34322,1.41052,1.57517,0.30552,0.26897,0.223,0.08642,2.52814,2.85876,3.22835,0.00142342,0.00142342,0.00142342
6,54.1936,1.31962,1.4192,1.56148,0.52588,0.50607,0.46177,0.24179,1.64893,1.99342,2.04089,0.00142029,0.00142029,0.00142029
7,62.7853,1.26775,1.41015,1.50042,0.51829,0.55771,0.56052,0.33536,1.39623,2.45656,1.78145,0.00141647,0.00141647,0.00141647
8,71.8943,1.31779,1.36507,1.55119,0.58168,0.53679,0.51661,0.29531,1.48959,1.78356,1.83877,0.00141196,0.00141196,0.00141196
9,80.8231,1.20393,1.3404,1.4637,0.49297,0.60359,0.57626,0.32601,1.29966,2.25508,1.65683,0.00140678,0.00140678,0.00140678
10,89.6456,1.2817,1.33364,1.52407,0.71956,0.60772,0.67335,0.40331,1.33054,1.61823,1.66823,0.00140091,0.00140091,0.00140091
11,98.9086,1.28539,1.4039,1.53648,0.6274,0.71289,0.67823,0.41924,1.34799,1.59175,1.68817,0.00139438,0.00139438,0.00139438
12,107.696,1.15848,1.20078,1.43357,0.72024,0.48371,0.48037,0.29908,1.41435,1.994,1.81165,0.00138718,0.00138718,0.00138718
13,117.014,1.24179,1.25946,1.49035,0.63158,0.69454,0.66236,0.39841,1.38888,1.45078,1.72524,0.00137933,0.00137933,0.00137933
14,126.042,1.21285,1.19696,1.48852,0.70081,0.60308,0.66567,0.42451,1.23429,1.47133,1.63053,0.00137082,0.00137082,0.00137082
15,135.249,1.18761,1.19664,1.45597,0.61299,0.71191,0.701,0.41533,1.28708,1.26192,1.63724,0.00136168,0.00136168,0.00136168
16,144.137,1.13186,1.15046,1.40706,0.69133,0.65924,0.73168,0.45024,1.34668,1.25986,1.69473,0.0013519,0.0013519,0.0013519
17,153.373,1.1646,1.1737,1.43886,0.80129,0.74482,0.78602,0.48427,1.42045,1.1309,1.78038,0.0013415,0.0013415,0.0013415
18,162.464,1.16854,1.1512,1.45407,0.82052,0.5479,0.66655,0.42259,1.28718,1.42423,1.67364,0.0013305,0.0013305,0.0013305
19,171.284,1.10421,1.10327,1.3944,0.84683,0.69664,0.82693,0.51472,1.23468,1.09503,1.61055,0.00131888,0.00131888,0.00131888
20,180.735,1.0952,1.08985,1.38,0.85991,0.74308,0.83051,0.52861,1.26502,1.03955,1.55417,0.00130668,0.00130668,0.00130668
21,189.272,1.05048,1.02165,1.34549,0.88568,0.81887,0.88278,0.58353,1.11827,0.88364,1.45047,0.00129391,0.00129391,0.00129391
22,198.708,1.07517,0.98622,1.36659,0.79648,0.78102,0.82483,0.56357,1.13454,1.02617,1.51214,0.00128057,0.00128057,0.00128057
23,207.441,1.10782,1.0667,1.39414,0.88431,0.69418,0.83139,0.58419,1.04814,0.99085,1.42693,0.00126667,0.00126667,0.00126667
24,216.659,1.08637,1.06818,1.39517,0.83892,0.71296,0.83736,0.56549,1.17086,0.9649,1.49342,0.00125224,0.00125224,0.00125224
25,225.571,1.05593,0.97866,1.34064,0.77903,0.75853,0.81134,0.5669,1.08049,1.04602,1.47623,0.00123728,0.00123728,0.00123728
26,234.305,1.00178,0.97085,1.31889,0.83329,0.58248,0.71915,0.48934,1.21613,1.27238,1.51566,0.00122182,0.00122182,0.00122182
27,243.538,0.97851,0.96152,1.29907,0.76889,0.79117,0.83191,0.54347,1.15517,1.10264,1.47863,0.00120586,0.00120586,0.00120586
28,252.227,0.95953,0.92195,1.30202,0.7622,0.78589,0.8239,0.54659,1.12917,1.02336,1.52615,0.00118943,0.00118943,0.00118943
29,261.597,0.99994,0.95916,1.34308,0.66134,0.7986,0.76052,0.49278,1.17883,1.11824,1.55944,0.00117253,0.00117253,0.00117253
30,270.15,1.0073,0.96466,1.33655,0.90512,0.71958,0.87896,0.5936,1.08301,0.90863,1.45178,0.00115519,0.00115519,0.00115519
31,279.418,0.96989,0.86996,1.31851,0.80932,0.79574,0.85055,0.54872,1.13488,1.04135,1.47787,0.00113742,0.00113742,0.00113742
32,288.325,0.96664,0.89381,1.29927,0.79342,0.81536,0.84609,0.5983,1.02927,0.90366,1.44597,0.00111924,0.00111924,0.00111924
33,297.405,0.95533,0.90113,1.28672,0.78469,0.83196,0.84237,0.56767,1.08178,0.8572,1.4943,0.00110066,0.00110066,0.00110066
34,306.555,0.95191,0.83138,1.29125,0.79876,0.82528,0.8416,0.58633,1.09506,0.89346,1.44398,0.00108172,0.00108172,0.00108172
35,315.102,0.9708,0.85181,1.31398,0.84245,0.88743,0.91439,0.59066,1.14782,0.77176,1.49474,0.00106242,0.00106242,0.00106242
36,324.468,0.99085,0.87223,1.30779,0.80608,0.81278,0.83788,0.52991,1.21397,0.91555,1.54794,0.00104278,0.00104278,0.00104278
37,333.201,0.92634,0.84778,1.28687,0.78537,0.86162,0.86025,0.5789,1.06734,0.86418,1.48428,0.00102282,0.00102282,0.00102282
38,342.545,0.93592,0.82098,1.29026,0.8448,0.82115,0.89907,0.59682,1.13844,0.84773,1.50671,0.00100257,0.00100257,0.00100257
39,351.21,0.89012,0.79988,1.26253,0.80616,0.78953,0.85415,0.60435,1.02631,0.89677,1.40328,0.00098204,0.00098204,0.00098204
40,360.285,0.8781,0.79299,1.22158,0.72669,0.77568,0.81755,0.58212,0.99276,1.06801,1.36641,0.000961253,0.000961253,0.000961253
41,369.347,0.92976,0.81545,1.28343,0.76398,0.80437,0.85983,0.58558,1.07508,0.94838,1.48031,0.00094023,0.00094023,0.00094023
42,378.191,0.89958,0.8168,1.26115,0.83531,0.74234,0.82232,0.59968,1.07373,0.92307,1.48926,0.000918991,0.000918991,0.000918991
43,387.556,0.86904,0.77637,1.23211,0.77263,0.8304,0.88762,0.6381,1.01381,0.77327,1.4031,0.000897557,0.000897557,0.000897557
44,396.162,0.86114,0.75513,1.22876,0.80131,0.79165,0.87657,0.61648,0.97381,0.86038,1.36013,0.00087595,0.00087595,0.00087595
45,405.407,0.86889,0.76262,1.23855,0.82319,0.82148,0.88632,0.63005,0.93601,0.78535,1.33843,0.00085419,0.00085419,0.00085419
46,413.96,0.80888,0.71523,1.19231,0.85219,0.83215,0.85706,0.61415,0.99585,0.84581,1.3909,0.0008323,0.0008323,0.0008323
47,423.164,0.83556,0.72477,1.2209,0.76832,0.84022,0.83619,0.59588,1.0552,0.85642,1.46574,0.0008103,0.0008103,0.0008103
48,432.068,0.83156,0.70153,1.20281,0.79971,0.85921,0.87732,0.62922,0.98583,0.78656,1.40521,0.000788213,0.000788213,0.000788213
49,441.006,0.79679,0.70391,1.19463,0.87505,0.79572,0.86436,0.64821,0.95036,0.72574,1.34638,0.00076606,0.00076606,0.00076606
50,450.275,0.81727,0.68798,1.21743,0.81118,0.76631,0.84759,0.62027,1.03593,0.79107,1.39619,0.000743864,0.000743864,0.000743864
51,458.759,0.79747,0.67832,1.17641,0.82317,0.83883,0.89393,0.67236,0.93708,0.7228,1.35665,0.000721645,0.000721645,0.000721645
52,468.253,0.78675,0.65669,1.17708,0.84237,0.82876,0.8744,0.66499,0.85954,0.73779,1.32937,0.000699426,0.000699426,0.000699426
53,476.92,0.79655,0.669,1.19601,0.82744,0.86125,0.87403,0.65726,0.89379,0.73989,1.34216,0.00067723,0.00067723,0.00067723
54,486.199,0.78075,0.67726,1.1883,0.81686,0.84942,0.87766,0.64023,0.92944,0.77688,1.36622,0.000655077,0.000655077,0.000655077
55,494.737,0.75397,0.62243,1.15282,0.93553,0.77138,0.91672,0.66287,0.97942,0.69002,1.37524,0.00063299,0.00063299,0.00063299
56,503.76,0.77917,0.64565,1.1777,0.87305,0.80419,0.91845,0.6593,0.9793,0.71099,1.34929,0.00061099,0.00061099,0.00061099
57,512.761,0.77463,0.60128,1.172,0.88604,0.79978,0.91464,0.67701,0.94096,0.67149,1.34019,0.0005891,0.0005891,0.0005891
58,521.594,0.76971,0.5982,1.16266,0.82079,0.81989,0.90197,0.65494,0.96794,0.69529,1.34788,0.00056734,0.00056734,0.00056734
59,531.007,0.75467,0.60356,1.1471,0.81834,0.89146,0.90296,0.65573,0.95987,0.74499,1.36023,0.000545733,0.000545733,0.000545733
60,539.473,0.73978,0.61119,1.15916,0.84008,0.89995,0.90077,0.66791,0.90596,0.68494,1.31686,0.000524299,0.000524299,0.000524299
61,548.693,0.75317,0.61356,1.16847,0.82424,0.88271,0.89875,0.67556,0.92843,0.64969,1.36055,0.00050306,0.00050306,0.00050306
62,557.391,0.74093,0.61047,1.15407,0.93069,0.86353,0.93389,0.69488,0.93411,0.59931,1.36942,0.000482037,0.000482037,0.000482037
63,566.558,0.70559,0.5867,1.13782,0.86937,0.85911,0.90926,0.65094,0.9681,0.71162,1.36821,0.00046125,0.00046125,0.00046125
64,575.47,0.71455,0.56938,1.12906,0.92707,0.88201,0.9452,0.69704,0.90267,0.57186,1.32613,0.00044072,0.00044072,0.00044072
65,584.398,0.68703,0.57952,1.11884,0.86117,0.89645,0.94795,0.70076,0.89015,0.57158,1.33941,0.000420468,0.000420468,0.000420468
66,593.501,0.6921,0.58396,1.1179,0.90078,0.87796,0.94577,0.68862,0.91107,0.62327,1.37711,0.000400513,0.000400513,0.000400513
67,602.022,0.6604,0.52556,1.08989,0.8369,0.9187,0.92343,0.67966,0.88189,0.59749,1.34869,0.000380874,0.000380874,0.000380874
68,611.341,0.69858,0.54311,1.1266,0.86515,0.86597,0.92915,0.68789,0.90945,0.61984,1.34021,0.000361572,0.000361572,0.000361572
69,619.883,0.73119,0.5563,1.15309,0.80858,0.90353,0.92141,0.69058,0.87904,0.63317,1.30446,0.000342625,0.000342625,0.000342625
70,629.085,0.68081,0.54092,1.13242,0.87379,0.86568,0.9103,0.70422,0.87218,0.65185,1.30321,0.000324053,0.000324053,0.000324053
71,637.878,0.68789,0.55649,1.14373,0.83057,0.8931,0.8994,0.699,0.88253,0.64267,1.31344,0.000305872,0.000305872,0.000305872
72,646.854,0.62649,0.50556,1.07889,0.88374,0.86107,0.90961,0.68817,0.86965,0.59804,1.32012,0.000288102,0.000288102,0.000288102
73,655.893,0.61653,0.51206,1.07816,0.7969,0.92373,0.91201,0.68668,0.92779,0.62818,1.33661,0.00027076,0.00027076,0.00027076
74,664.496,0.63134,0.50342,1.09254,0.8411,0.89991,0.91604,0.6919,0.90577,0.62116,1.33385,0.000253863,0.000253863,0.000253863
75,673.855,0.64676,0.51932,1.10811,0.87547,0.83891,0.90845,0.67719,0.92315,0.68282,1.36015,0.000237427,0.000237427,0.000237427
76,682.463,0.62304,0.49963,1.07396,0.83202,0.88099,0.90594,0.68394,0.86746,0.62603,1.32837,0.000221469,0.000221469,0.000221469
