epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.6179,1.02154,2.31874,1.34371,0.57774,0.59544,0.56616,0.38319,1.11243,2.60548,1.47,0.00032963,0.00032963,0.00032963
2,65.9147,1.15526,2.13986,1.39724,0.40308,0.36856,0.22483,0.13834,1.72522,4.87813,2.1379,0.000662801,0.000662801,0.000662801
3,97.5257,1.20545,2.22785,1.41024,0.51039,0.47345,0.51582,0.33458,1.33091,3.16191,1.64338,0.000995323,0.000995323,0.000995323
4,128.795,1.28385,2.32391,1.45906,0.4907,0.51159,0.40469,0.24679,1.41027,3.35598,1.62255,0.000997803,0.000997803,0.000997803
5,159.809,1.24543,2.18749,1.41263,0.64001,0.42383,0.54334,0.34685,1.31498,2.76728,1.60855,0.000996097,0.000996097,0.000996097
6,192.412,1.28904,2.2698,1.46176,0.53076,0.54493,0.48862,0.33689,1.37458,2.60551,1.66055,0.000993906,0.000993906,0.000993906
7,223.977,1.23748,2.14905,1.40364,0.57432,0.61793,0.62748,0.43248,1.1812,2.17051,1.47075,0.000991232,0.000991232,0.000991232
8,256.268,1.28851,2.21863,1.46614,0.54374,0.59233,0.61297,0.41788,1.17401,2.27265,1.42984,0.000988079,0.000988079,0.000988079
9,288.348,1.20958,2.18263,1.40757,0.57992,0.62244,0.60731,0.43504,1.20859,2.16021,1.50818,0.000984449,0.000984449,0.000984449
10,321.286,1.17868,2.06892,1.36415,0.70706,0.59781,0.68702,0.49758,1.18176,1.9862,1.46964,0.000980345,0.000980345,0.000980345
11,353.755,1.16831,1.9121,1.37359,0.56159,0.6271,0.62714,0.43431,1.20255,2.2922,1.46531,0.000975773,0.000975773,0.000975773
12,385.352,1.12729,1.82803,1.34474,0.7484,0.6575,0.74695,0.54535,1.07337,1.74616,1.3758,0.000970736,0.000970736,0.000970736
13,418.86,1.17131,1.88638,1.3698,0.76804,0.69222,0.75205,0.50508,1.21473,1.70065,1.46281,0.000965239,0.000965239,0.000965239
14,450.566,1.12918,1.77267,1.32696,0.50321,0.51251,0.50712,0.34335,1.13286,3.03977,1.42813,0.000959289,0.000959289,0.000959289
15,482.746,1.09184,1.69616,1.30921,0.73176,0.7356,0.79853,0.59565,1.06205,1.59285,1.37011,0.000952889,0.000952889,0.000952889
16,514.403,1.08239,1.69301,1.32037,0.78011,0.71077,0.78208,0.60518,1.02295,1.58225,1.35237,0.000946048,0.000946048,0.000946048
17,545.388,1.03672,1.63201,1.28175,0.78586,0.64697,0.69775,0.5098,1.03548,1.93621,1.33454,0.000938772,0.000938772,0.000938772
18,577.697,1.06074,1.60028,1.28489,0.72846,0.65855,0.73412,0.53674,1.02926,1.83895,1.35086,0.000931067,0.000931067,0.000931067
19,609.85,1.03927,1.5537,1.29381,0.74933,0.71417,0.78504,0.5861,1.01974,1.47012,1.33412,0.000922942,0.000922942,0.000922942
20,641.909,1.02896,1.59282,1.27446,0.74501,0.73846,0.78907,0.58455,0.98197,1.73583,1.31511,0.000914405,0.000914405,0.000914405
21,673.969,0.99646,1.46037,1.26471,0.76096,0.62645,0.72128,0.52569,1.15556,1.72635,1.44326,0.000905463,0.000905463,0.000905463
22,705.815,0.99978,1.42832,1.24314,0.74868,0.64118,0.69532,0.51723,1.01235,1.90775,1.32082,0.000896127,0.000896127,0.000896127
23,738.588,0.95218,1.37795,1.22619,0.84837,0.79266,0.85254,0.65293,0.93515,1.30998,1.2659,0.000886404,0.000886404,0.000886404
24,770.969,0.9687,1.34541,1.24641,0.84076,0.71475,0.79075,0.59458,0.96061,1.49193,1.32301,0.000876305,0.000876305,0.000876305
25,802.498,0.9527,1.31052,1.21553,0.9088,0.74418,0.84247,0.63219,0.90653,1.2861,1.25261,0.000865839,0.000865839,0.000865839
26,834.088,0.95909,1.39145,1.23904,0.76619,0.71427,0.79725,0.60288,0.94778,1.46869,1.2923,0.000855018,0.000855018,0.000855018
27,866.673,0.93512,1.36949,1.21149,0.87291,0.74393,0.82982,0.63385,0.97046,1.29532,1.29766,0.000843851,0.000843851,0.000843851
28,899.131,0.89416,1.32062,1.19371,0.83062,0.75429,0.83023,0.62332,1.01454,1.34643,1.37006,0.000832349,0.000832349,0.000832349
29,930.477,0.97165,1.38073,1.23561,0.81554,0.71659,0.79473,0.60753,0.93457,1.40333,1.26596,0.000820525,0.000820525,0.000820525
30,962.553,0.93585,1.26133,1.21921,0.87921,0.7077,0.84626,0.64788,0.92892,1.35739,1.28429,0.000808389,0.000808389,0.000808389
31,994.512,0.92201,1.18266,1.21902,0.76731,0.76805,0.80896,0.60271,1.01206,1.32097,1.31215,0.000795954,0.000795954,0.000795954
32,1026.14,0.87938,1.17014,1.19177,0.81019,0.75523,0.82003,0.63868,0.9564,1.43137,1.28502,0.000783231,0.000783231,0.000783231
33,1058.01,0.88277,1.18392,1.20039,0.86725,0.76653,0.84459,0.66615,0.89059,1.22757,1.25884,0.000770234,0.000770234,0.000770234
34,1089.39,0.90526,1.2856,1.21074,0.79515,0.82974,0.84515,0.65821,0.89798,1.29829,1.21503,0.000756976,0.000756976,0.000756976
35,1121.01,0.88088,1.22749,1.18736,0.85175,0.77409,0.85247,0.67816,0.85899,1.23065,1.2169,0.000743468,0.000743468,0.000743468
36,1152.69,0.86382,1.19217,1.19641,0.83886,0.78586,0.85636,0.66,0.91633,1.21244,1.2623,0.000729725,0.000729725,0.000729725
37,1185.47,0.85412,1.10241,1.17363,0.82333,0.74294,0.81806,0.64571,0.89686,1.29061,1.23771,0.000715761,0.000715761,0.000715761
38,1216.33,0.88006,1.16035,1.19137,0.83417,0.83594,0.87601,0.69469,0.86345,1.13651,1.20947,0.000701588,0.000701588,0.000701588
39,1248.41,0.84527,1.09845,1.17255,0.86992,0.78156,0.85212,0.66107,0.90411,1.14174,1.28965,0.000687222,0.000687222,0.000687222
40,1279.92,0.84467,1.07854,1.15788,0.87785,0.76733,0.87387,0.68265,0.88163,1.14488,1.23168,0.000672675,0.000672675,0.000672675
41,1311.7,0.80564,1.00259,1.13773,0.7907,0.823,0.86069,0.66913,0.88405,1.19604,1.22178,0.000657963,0.000657963,0.000657963
