epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,45.0091,0.93613,1.47179,1.31859,0.57195,0.6088,0.54488,0.3839,1.03573,1.96086,1.47828,0.00032963,0.00032963,0.00032963
2,84.482,1.05877,1.43709,1.36526,0.45725,0.56699,0.5126,0.29565,1.37583,2.48236,1.83494,0.000662801,0.000662801,0.000662801
3,128.365,1.13623,1.56973,1.42432,0.32745,0.40432,0.40481,0.22686,1.51658,2.30384,1.85695,0.000995323,0.000995323,0.000995323
4,165.947,1.20135,1.62381,1.45997,0.58046,0.44644,0.52226,0.29149,1.30905,1.80053,1.65328,0.000997803,0.000997803,0.000997803
5,200.042,1.2304,1.61825,1.45775,0.45986,0.48909,0.48774,0.30104,1.49832,1.92862,1.91646,0.000996097,0.000996097,0.000996097
6,231.939,1.17013,1.52468,1.43338,0.74262,0.55133,0.72166,0.44951,1.21225,1.44513,1.54798,0.000993906,0.000993906,0.000993906
7,263.903,1.15812,1.47458,1.39408,0.59733,0.61078,0.61679,0.40385,1.18579,1.66358,1.49741,0.000991232,0.000991232,0.000991232
8,297.189,1.14387,1.40754,1.41241,0.63963,0.55052,0.61419,0.38058,1.25573,1.73339,1.53794,0.000988079,0.000988079,0.000988079
9,330.748,1.12999,1.48682,1.41674,0.64057,0.60491,0.69585,0.45564,1.11065,1.44347,1.4496,0.000984449,0.000984449,0.000984449
10,363.768,1.08567,1.37633,1.34078,0.74626,0.63932,0.75014,0.4923,1.08312,1.32405,1.50394,0.000980345,0.000980345,0.000980345
11,397.447,1.09557,1.25581,1.38069,0.62011,0.71198,0.72557,0.47348,1.11086,1.27287,1.46478,0.000975773,0.000975773,0.000975773
12,429.365,1.04441,1.25588,1.31673,0.67,0.63566,0.73562,0.48514,1.07106,1.43561,1.45622,0.000970736,0.000970736,0.000970736
13,461.803,1.03644,1.25938,1.30523,0.80969,0.53615,0.68231,0.48412,1.04297,1.3798,1.40556,0.000965239,0.000965239,0.000965239
14,493.495,1.00361,1.24223,1.3016,0.62268,0.74606,0.73803,0.49384,1.04733,1.19496,1.41128,0.000959289,0.000959289,0.000959289
15,525.957,0.99743,1.2103,1.30237,0.6317,0.75388,0.79311,0.54585,1.0206,1.21045,1.37056,0.000952889,0.000952889,0.000952889
16,558.113,0.9976,1.23383,1.28736,0.73767,0.7132,0.76716,0.53044,1.02851,1.14412,1.38021,0.000946048,0.000946048,0.000946048
17,591.646,1.00945,1.16402,1.29834,0.75578,0.71554,0.82587,0.59204,0.92535,1.04027,1.30373,0.000938772,0.000938772,0.000938772
18,624.144,0.97082,1.12448,1.27206,0.68987,0.69692,0.74363,0.52753,0.98523,1.25603,1.33866,0.000931067,0.000931067,0.000931067
19,656.184,0.95962,1.07345,1.28717,0.75949,0.72584,0.7953,0.54058,1.07889,1.21203,1.43565,0.000922942,0.000922942,0.000922942
20,688.086,0.91934,1.06059,1.25609,0.73126,0.73908,0.7711,0.55396,0.94717,1.15887,1.30808,0.000914405,0.000914405,0.000914405
21,719.739,0.93603,1.10453,1.2539,0.76884,0.76243,0.82951,0.61098,0.90946,1.01556,1.2944,0.000905463,0.000905463,0.000905463
22,753.345,0.92141,1.08656,1.24689,0.81072,0.77289,0.83061,0.61467,0.86355,1.03114,1.25766,0.000896127,0.000896127,0.000896127
23,785.573,0.90238,0.98453,1.22806,0.78152,0.7197,0.82376,0.59474,0.93086,1.07181,1.31736,0.000886404,0.000886404,0.000886404
24,816.764,0.91046,0.99389,1.24808,0.84702,0.75262,0.85127,0.60764,0.95252,0.90955,1.33422,0.000876305,0.000876305,0.000876305
