epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.5235,0.90402,3.83247,1.29069,0.77314,0.2793,0.42432,0.34971,0.76989,3.90502,1.28898,0.00032963,0.00032963,0.00032963
2,66.3347,1.04395,2.79316,1.39757,0.53442,0.47195,0.47711,0.34269,0.91183,3.10623,1.46899,0.000662801,0.000662801,0.000662801
3,97.8753,1.10319,2.44603,1.39205,0.46703,0.44781,0.40758,0.28688,1.0509,5.36261,1.57103,0.000995323,0.000995323,0.000995323
4,128.949,1.11809,2.34731,1.42715,0.55613,0.66078,0.68138,0.47675,0.96033,2.44954,1.46488,0.000997803,0.000997803,0.000997803
5,160.707,1.11127,2.0101,1.38487,0.70473,0.49618,0.63496,0.43099,1.03105,2.81834,1.53152,0.000996097,0.000996097,0.000996097
6,192.858,1.09807,1.89954,1.38926,0.78216,0.72911,0.7935,0.56634,0.95662,1.73984,1.43117,0.000993906,0.000993906,0.000993906
7,223.444,1.02895,1.77545,1.31518,0.56327,0.71382,0.70709,0.52313,0.88204,2.00638,1.36107,0.000991232,0.000991232,0.000991232
8,254.81,1.01102,1.70715,1.35684,0.70031,0.70945,0.75325,0.54668,0.94149,1.72979,1.4746,0.000988079,0.000988079,0.000988079
9,286.839,1.04288,1.67734,1.36328,0.58822,0.73334,0.71631,0.49555,1.00565,1.77635,1.42703,0.000984449,0.000984449,0.000984449
10,317.713,1.04701,1.54501,1.32424,0.82684,0.70575,0.79854,0.58887,0.87511,1.53531,1.35803,0.000980345,0.000980345,0.000980345
11,348.781,1.06481,1.49508,1.35265,0.75365,0.59545,0.67943,0.51614,0.8431,1.55207,1.33079,0.000975773,0.000975773,0.000975773
12,380.414,0.95452,1.37643,1.26503,0.67807,0.79211,0.77958,0.56976,0.94114,1.43762,1.38565,0.000970736,0.000970736,0.000970736
13,411.568,1.01404,1.3846,1.29094,0.66445,0.73073,0.78571,0.56317,0.89507,2.03373,1.36502,0.000965239,0.000965239,0.000965239
14,442.608,0.99628,1.33384,1.28745,0.76106,0.80559,0.84535,0.66011,0.83851,1.11936,1.34889,0.000959289,0.000959289,0.000959289
15,473.977,0.9765,1.28722,1.282,0.68771,0.68786,0.74197,0.53006,0.93758,1.49907,1.4061,0.000952889,0.000952889,0.000952889
16,505.596,0.93412,1.27582,1.25186,0.821,0.73835,0.84044,0.61054,0.89761,1.16694,1.38324,0.000946048,0.000946048,0.000946048
17,537.166,0.93451,1.24175,1.23507,0.76319,0.83454,0.86748,0.66869,0.77184,1.0539,1.27022,0.000938772,0.000938772,0.000938772
18,569.352,0.9193,1.17849,1.23522,0.6652,0.75657,0.79798,0.63157,0.80934,1.30144,1.29747,0.000931067,0.000931067,0.000931067
19,600.776,0.92806,1.12535,1.23564,0.79068,0.8616,0.86559,0.67342,0.84833,0.93944,1.33916,0.000922942,0.000922942,0.000922942
20,631.759,0.8922,1.15205,1.21928,0.82324,0.79588,0.8525,0.63458,0.86935,0.98517,1.35507,0.000914405,0.000914405,0.000914405
21,663.668,0.89874,1.11914,1.23234,0.8116,0.77936,0.86333,0.66019,0.76961,0.99811,1.25198,0.000905463,0.000905463,0.000905463
22,694.588,0.8852,1.10774,1.21524,0.72856,0.67643,0.77906,0.59368,0.82562,1.34889,1.30368,0.000896127,0.000896127,0.000896127
23,725.361,0.8631,1.05031,1.20359,0.89168,0.82287,0.89963,0.70569,0.76585,0.85323,1.25909,0.000886404,0.000886404,0.000886404
24,757.393,0.874,1.04351,1.21743,0.85066,0.81833,0.90167,0.72283,0.77123,0.87976,1.28088,0.000876305,0.000876305,0.000876305
25,788.284,0.83863,0.9986,1.18802,0.89332,0.80651,0.88503,0.69622,0.76652,0.84591,1.28659,0.000865839,0.000865839,0.000865839
26,819.817,0.83791,0.99869,1.19758,0.81684,0.79651,0.85384,0.66248,0.81483,0.89088,1.32614,0.000855018,0.000855018,0.000855018
27,851.204,0.84166,0.97155,1.18275,0.86218,0.87316,0.90578,0.70075,0.78562,0.80128,1.26776,0.000843851,0.000843851,0.000843851
28,882.305,0.83324,0.96227,1.19966,0.82827,0.85617,0.8971,0.71726,0.74567,0.84565,1.24307,0.000832349,0.000832349,0.000832349
29,913.613,0.82926,0.99576,1.18549,0.81249,0.80077,0.87943,0.71109,0.7499,0.90005,1.26092,0.000820525,0.000820525,0.000820525
30,945.289,0.80188,0.8893,1.17397,0.85582,0.85852,0.9169,0.73199,0.70862,0.76243,1.22592,0.000808389,0.000808389,0.000808389
31,975.866,0.80102,0.92828,1.1634,0.86964,0.79324,0.89011,0.70986,0.74808,0.82091,1.27551,0.000795954,0.000795954,0.000795954
32,1007.15,0.80425,0.91417,1.1606,0.89355,0.8158,0.91113,0.72039,0.74619,0.81133,1.26663,0.000783231,0.000783231,0.000783231
33,1038.2,0.80505,0.88482,1.173,0.85382,0.85773,0.89771,0.73096,0.70988,0.74514,1.22313,0.000770234,0.000770234,0.000770234
34,1070.06,0.81544,0.88172,1.1713,0.80831,0.85963,0.90861,0.71582,0.76252,0.84521,1.24537,0.000756976,0.000756976,0.000756976
35,1101.37,0.76567,0.86764,1.14982,0.85191,0.77504,0.87359,0.68345,0.75651,0.85275,1.25274,0.000743468,0.000743468,0.000743468
36,1132.22,0.77744,0.85354,1.16635,0.86766,0.85222,0.92429,0.73131,0.72385,0.73254,1.24421,0.000729725,0.000729725,0.000729725
37,1164.08,0.78697,0.83344,1.1694,0.85929,0.81617,0.90023,0.71278,0.73578,0.81867,1.2444,0.000715761,0.000715761,0.000715761
38,1195.04,0.76199,0.8142,1.13858,0.86816,0.85236,0.89597,0.70827,0.73828,0.72682,1.24691,0.000701588,0.000701588,0.000701588
39,1226.41,0.78113,0.81332,1.15464,0.80668,0.86593,0.89277,0.7171,0.75011,0.76772,1.2744,0.000687222,0.000687222,0.000687222
40,1257.23,0.75815,0.78847,1.13939,0.84841,0.88046,0.91934,0.74406,0.71111,0.70238,1.23858,0.000672675,0.000672675,0.000672675
41,1288.38,0.73854,0.70589,1.12493,0.91867,0.86987,0.93944,0.76529,0.68454,0.62799,1.21499,0.000657963,0.000657963,0.000657963
42,1319.59,0.76182,0.77412,1.13362,0.89644,0.89954,0.92743,0.74943,0.71331,0.65002,1.2396,0.000643101,0.000643101,0.000643101
43,1350.78,0.74718,0.70938,1.14298,0.87769,0.87521,0.92005,0.73824,0.71422,0.64876,1.23498,0.000628101,0.000628101,0.000628101
44,1383.7,0.72905,0.72245,1.12706,0.88941,0.84997,0.9132,0.7369,0.67942,0.67607,1.20626,0.000612981,0.000612981,0.000612981
45,1415.31,0.71542,0.70334,1.10693,0.87482,0.86947,0.93065,0.75311,0.72523,0.6823,1.25091,0.000597754,0.000597754,0.000597754
46,1445.66,0.71808,0.71901,1.11,0.84899,0.9209,0.93539,0.75157,0.72072,0.63988,1.26988,0.000582435,0.000582435,0.000582435
47,1477.92,0.72379,0.70774,1.12819,0.85053,0.87716,0.91561,0.74944,0.6951,0.64764,1.2224,0.00056704,0.00056704,0.00056704
48,1509.04,0.70897,0.70173,1.11498,0.90712,0.86423,0.93057,0.74916,0.73259,0.61929,1.23989,0.000551584,0.000551584,0.000551584
49,1539.99,0.7262,0.65598,1.11913,0.89301,0.83443,0.93019,0.74169,0.72264,0.70387,1.23482,0.000536081,0.000536081,0.000536081
50,1571.15,0.70963,0.65482,1.10536,0.9178,0.89511,0.94001,0.77829,0.67832,0.57037,1.20151,0.000520548,0.000520548,0.000520548
51,1602.97,0.69421,0.65656,1.10339,0.88261,0.8514,0.90774,0.75269,0.68529,0.6677,1.2389,0.000505,0.000505,0.000505
52,1635.05,0.6802,0.63828,1.08904,0.90236,0.86909,0.93378,0.77206,0.66583,0.57502,1.20375,0.000489452,0.000489452,0.000489452
53,1666.66,0.68201,0.63596,1.09812,0.88099,0.90471,0.93935,0.78379,0.65398,0.57461,1.20222,0.000473919,0.000473919,0.000473919
54,1699.14,0.66661,0.63353,1.09201,0.91591,0.87009,0.93079,0.75866,0.69059,0.6378,1.24139,0.000458416,0.000458416,0.000458416
55,1731.46,0.65796,0.62505,1.07975,0.91074,0.88021,0.93194,0.76933,0.69933,0.55491,1.23695,0.00044296,0.00044296,0.00044296
56,1761.89,0.66626,0.63265,1.08923,0.91577,0.87237,0.93343,0.76893,0.65991,0.62559,1.20683,0.000427565,0.000427565,0.000427565
57,1793.2,0.67234,0.62336,1.09883,0.93164,0.87864,0.93112,0.76982,0.64917,0.55629,1.19699,0.000412246,0.000412246,0.000412246
58,1824.97,0.66917,0.65392,1.09568,0.87924,0.88328,0.93293,0.77677,0.63627,0.60934,1.18445,0.000397019,0.000397019,0.000397019
59,1855.95,0.6481,0.60312,1.07869,0.925,0.88974,0.93801,0.77761,0.6532,0.53933,1.19274,0.000381899,0.000381899,0.000381899
60,1886.61,0.63642,0.58778,1.07113,0.89345,0.91474,0.93066,0.78889,0.63522,0.54704,1.16778,0.000366899,0.000366899,0.000366899
61,1917.83,0.6072,0.56799,1.03763,0.87972,0.91491,0.93844,0.77835,0.65061,0.54561,1.18443,0.000352037,0.000352037,0.000352037
62,1948.98,0.63622,0.57542,1.07888,0.91636,0.8885,0.94108,0.7921,0.62519,0.56865,1.20001,0.000337325,0.000337325,0.000337325
63,1980.05,0.63263,0.5598,1.07286,0.87787,0.90424,0.93445,0.78744,0.6237,0.57653,1.18421,0.000322778,0.000322778,0.000322778
64,2011.14,0.6304,0.55606,1.05876,0.90084,0.8661,0.94332,0.77777,0.65884,0.54333,1.2125,0.000308412,0.000308412,0.000308412
65,2043.05,0.61232,0.54034,1.06206,0.90905,0.8993,0.94058,0.78326,0.63159,0.5318,1.19186,0.000294239,0.000294239,0.000294239
66,2073.67,0.62811,0.55019,1.07215,0.91334,0.87154,0.93348,0.77072,0.6559,0.55546,1.22118,0.000280275,0.000280275,0.000280275
67,2105.27,0.59999,0.53026,1.04365,0.94132,0.85722,0.94932,0.78418,0.66029,0.52112,1.20444,0.000266532,0.000266532,0.000266532
68,2136.67,0.61896,0.53664,1.06463,0.90661,0.9328,0.95348,0.79758,0.64635,0.52025,1.20797,0.000253024,0.000253024,0.000253024
69,2167.98,0.61155,0.53336,1.05562,0.89251,0.90628,0.95055,0.79418,0.62139,0.49124,1.18176,0.000239766,0.000239766,0.000239766
70,2198.43,0.57814,0.50613,1.03858,0.91034,0.92604,0.95139,0.79677,0.645,0.50434,1.20831,0.000226769,0.000226769,0.000226769
71,2230.36,0.58855,0.49556,1.04109,0.92272,0.89918,0.9512,0.7849,0.6409,0.54533,1.2075,0.000214046,0.000214046,0.000214046
72,2262.11,0.57285,0.49138,1.03212,0.91014,0.95063,0.95639,0.78408,0.65242,0.51381,1.20791,0.000201611,0.000201611,0.000201611
73,2293.22,0.59382,0.4904,1.05321,0.88314,0.94012,0.95645,0.80086,0.6184,0.48633,1.16851,0.000189475,0.000189475,0.000189475
74,2324.01,0.58401,0.46499,1.05833,0.92174,0.91162,0.95358,0.80498,0.6228,0.52609,1.16846,0.000177651,0.000177651,0.000177651
75,2356.32,0.58599,0.48534,1.04954,0.92631,0.89309,0.95135,0.81009,0.60344,0.50386,1.16717,0.000166149,0.000166149,0.000166149
76,2387.42,0.57304,0.48518,1.04661,0.88782,0.94317,0.95486,0.80471,0.62318,0.48326,1.17941,0.000154982,0.000154982,0.000154982
77,2417.67,0.57322,0.49701,1.03668,0.91046,0.91888,0.95394,0.8039,0.62828,0.49143,1.19434,0.000144161,0.000144161,0.000144161
78,2449.08,0.56516,0.48072,1.03357,0.91125,0.91141,0.95222,0.80037,0.63858,0.5474,1.19723,0.000133695,0.000133695,0.000133695
