epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.4516,1.0223,2.24996,1.33263,0.62999,0.56017,0.60863,0.43664,0.93836,3.49668,1.35163,0.00032963,0.00032963,0.00032963
2,65.9634,1.12427,2.16209,1.35397,0.57426,0.48574,0.5392,0.34798,1.35537,2.85217,1.70171,0.000662801,0.000662801,0.000662801
3,97.8105,1.25179,2.30117,1.41575,0.45932,0.38299,0.3016,0.16017,1.44999,5.01567,1.73344,0.000995323,0.000995323,0.000995323
4,135.974,1.30159,2.4354,1.46936,0.51014,0.55328,0.55072,0.31449,1.48619,3.61169,1.71169,0.000997803,0.000997803,0.000997803
5,169.038,1.26906,2.29993,1.41961,0.54305,0.63934,0.66346,0.41243,1.26389,2.33442,1.66984,0.000996097,0.000996097,0.000996097
6,202.777,1.21119,2.11091,1.3962,0.51454,0.66073,0.61169,0.38598,1.30649,2.43245,1.55621,0.000993906,0.000993906,0.000993906
7,236.89,1.22935,2.1092,1.39445,0.70015,0.61477,0.69563,0.42207,1.25725,2.19157,1.5114,0.000991232,0.000991232,0.000991232
8,269.798,1.215,2.07842,1.4128,0.60578,0.55013,0.6479,0.4204,1.20303,2.59058,1.50474,0.000988079,0.000988079,0.000988079
9,302.507,1.20939,2.13303,1.40086,0.68479,0.56205,0.58016,0.36669,1.38342,2.69919,1.60268,0.000984449,0.000984449,0.000984449
10,335.487,1.20984,2.01812,1.35472,0.80596,0.64567,0.7445,0.49289,1.18385,1.76704,1.46432,0.000980345,0.000980345,0.000980345
11,369.124,1.15626,1.88354,1.36085,0.68447,0.69019,0.73201,0.47851,1.12926,1.92325,1.38781,0.000975773,0.000975773,0.000975773
12,401.923,1.14085,1.85019,1.33291,0.69918,0.76813,0.77634,0.49603,1.1197,1.71417,1.39894,0.000970736,0.000970736,0.000970736
13,436.963,1.125,1.77987,1.30575,0.74843,0.77432,0.83516,0.57353,1.07699,1.63929,1.33997,0.000965239,0.000965239,0.000965239
14,469.092,1.08524,1.73656,1.30372,0.75057,0.77626,0.82006,0.56335,1.05349,1.54035,1.37977,0.000959289,0.000959289,0.000959289
15,504.086,1.10354,1.67152,1.3204,0.69063,0.72951,0.78749,0.55539,1.10968,1.99967,1.39676,0.000952889,0.000952889,0.000952889
16,536.295,1.0811,1.70215,1.27934,0.76746,0.71985,0.79339,0.53752,1.09819,1.67503,1.37224,0.000946048,0.000946048,0.000946048
17,569.147,1.08866,1.69171,1.30734,0.665,0.71067,0.7704,0.54079,1.06898,1.89281,1.39647,0.000938772,0.000938772,0.000938772
18,601.463,1.04646,1.58668,1.28051,0.73247,0.78105,0.83368,0.60019,0.97528,1.47835,1.32169,0.000931067,0.000931067,0.000931067
19,633.156,1.05602,1.60425,1.30435,0.76244,0.6898,0.7989,0.57361,1.05044,1.86146,1.37272,0.000922942,0.000922942,0.000922942
20,666.313,0.98994,1.52228,1.25452,0.83596,0.75126,0.84711,0.59502,1.02108,1.41653,1.32677,0.000914405,0.000914405,0.000914405
21,698.238,1.02249,1.52991,1.2617,0.7608,0.75922,0.83843,0.59946,1.03758,1.48908,1.3276,0.000905463,0.000905463,0.000905463
22,731.255,1.00804,1.4912,1.26169,0.80838,0.7286,0.81278,0.58658,0.9676,1.73533,1.30954,0.000896127,0.000896127,0.000896127
23,763.687,0.96972,1.4238,1.23265,0.87792,0.80121,0.88377,0.64968,0.98137,1.20062,1.31078,0.000886404,0.000886404,0.000886404
24,796.725,0.96111,1.37079,1.24068,0.8222,0.80408,0.84965,0.6341,0.95829,1.33797,1.29634,0.000876305,0.000876305,0.000876305
25,831.977,0.9723,1.38707,1.23301,0.80185,0.7727,0.8641,0.62509,0.94635,1.38238,1.2807,0.000865839,0.000865839,0.000865839
26,866.677,0.97196,1.42073,1.23051,0.81172,0.83787,0.87274,0.6282,0.98936,1.21801,1.31904,0.000855018,0.000855018,0.000855018
27,900.432,0.93404,1.34996,1.20131,0.8483,0.76633,0.8709,0.6313,0.99216,1.24982,1.3216,0.000843851,0.000843851,0.000843851
28,933.353,0.93811,1.30593,1.21631,0.84918,0.79356,0.87874,0.66059,0.94711,1.22103,1.26523,0.000832349,0.000832349,0.000832349
29,965.123,0.94465,1.34693,1.22328,0.86444,0.82274,0.88949,0.66741,0.91127,1.17869,1.28508,0.000820525,0.000820525,0.000820525
30,997.748,0.96026,1.36478,1.23538,0.87022,0.88193,0.92726,0.68171,0.90848,1.03332,1.24517,0.000808389,0.000808389,0.000808389
31,1030.23,0.92129,1.26491,1.22043,0.87285,0.81189,0.90031,0.67592,0.90086,1.03874,1.24608,0.000795954,0.000795954,0.000795954
32,1061.8,0.93258,1.2053,1.2069,0.81607,0.80679,0.82724,0.61827,0.9261,1.31794,1.26038,0.000783231,0.000783231,0.000783231
33,1094.71,0.91645,1.23786,1.20881,0.80856,0.83571,0.87556,0.63486,0.95428,1.18182,1.30663,0.000770234,0.000770234,0.000770234
34,1127.14,0.91021,1.21698,1.20756,0.82879,0.80159,0.87044,0.63091,0.96825,1.27827,1.30406,0.000756976,0.000756976,0.000756976
35,1159.51,0.89618,1.23126,1.19112,0.83309,0.84253,0.90359,0.68496,0.86529,1.11489,1.23167,0.000743468,0.000743468,0.000743468
36,1191.53,0.88815,1.15252,1.1928,0.84081,0.86499,0.9152,0.70307,0.86737,1.02008,1.23182,0.000729725,0.000729725,0.000729725
37,1223.64,0.83093,1.0683,1.1522,0.87237,0.8253,0.88047,0.67237,0.81824,1.21317,1.19741,0.000715761,0.000715761,0.000715761
38,1254.95,0.88586,1.09475,1.18775,0.837,0.84764,0.89567,0.67697,0.85106,1.06748,1.24856,0.000701588,0.000701588,0.000701588
39,1286.85,0.84339,1.14794,1.15544,0.87732,0.89594,0.92574,0.71277,0.83566,0.94774,1.21145,0.000687222,0.000687222,0.000687222
40,1319.19,0.84084,1.09573,1.15013,0.84931,0.87846,0.91798,0.71449,0.80993,0.96968,1.19917,0.000672675,0.000672675,0.000672675
41,1350.25,0.80343,1.02395,1.12502,0.86014,0.84905,0.89587,0.69667,0.80243,1.14867,1.20411,0.000657963,0.000657963,0.000657963
42,1382.57,0.82669,1.03843,1.15562,0.83823,0.88141,0.88655,0.67896,0.88715,1.15359,1.24747,0.000643101,0.000643101,0.000643101
43,1414.67,0.83891,1.05838,1.16017,0.86801,0.86304,0.90084,0.69388,0.87921,1.04929,1.24305,0.000628101,0.000628101,0.000628101
44,1446.08,0.81628,1.03026,1.15237,0.86935,0.88824,0.91782,0.69349,0.87112,0.98184,1.2511,0.000612981,0.000612981,0.000612981
45,1478.25,0.78188,0.99752,1.12564,0.90544,0.84953,0.90979,0.70478,0.86932,0.9915,1.24603,0.000597754,0.000597754,0.000597754
46,1510.53,0.81353,0.98659,1.14562,0.82256,0.86768,0.9006,0.69542,0.86266,1.07149,1.24347,0.000582435,0.000582435,0.000582435
47,1541.68,0.8205,0.99281,1.15692,0.84453,0.88956,0.90459,0.70736,0.76562,1.02448,1.15975,0.00056704,0.00056704,0.00056704
48,1573.29,0.753,0.91982,1.1097,0.88102,0.83916,0.89997,0.71127,0.7787,1.00256,1.1696,0.000551584,0.000551584,0.000551584
49,1605.1,0.76914,0.9773,1.12794,0.88791,0.87564,0.90146,0.69625,0.83185,1.0049,1.23819,0.000536081,0.000536081,0.000536081
50,1637.07,0.75653,0.94302,1.12315,0.85822,0.84698,0.90195,0.70328,0.82453,1.06001,1.2037,0.000520548,0.000520548,0.000520548
51,1668.65,0.77337,0.92559,1.13929,0.86288,0.84347,0.90784,0.73213,0.77323,0.99284,1.158,0.000505,0.000505,0.000505
52,1699.56,0.78462,0.93953,1.13517,0.87458,0.83132,0.88401,0.69818,0.77524,1.03876,1.17402,0.000489452,0.000489452,0.000489452
53,1730.94,0.75389,0.93063,1.11467,0.88767,0.87372,0.91726,0.72501,0.76039,0.91591,1.17933,0.000473919,0.000473919,0.000473919
54,1762.74,0.7518,0.91495,1.1123,0.86639,0.85712,0.90314,0.71635,0.78909,1.0332,1.18822,0.000458416,0.000458416,0.000458416
55,1793.96,0.71627,0.89024,1.09781,0.85703,0.88313,0.89216,0.71389,0.77718,1.02263,1.18126,0.00044296,0.00044296,0.00044296
56,1825.82,0.72789,0.83399,1.10765,0.89743,0.83207,0.89604,0.71654,0.7491,1.00841,1.15028,0.000427565,0.000427565,0.000427565
57,1857.56,0.73778,0.86547,1.11123,0.90461,0.87301,0.90856,0.73412,0.72529,0.91567,1.14438,0.000412246,0.000412246,0.000412246
