epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.7994,0.92729,1.54722,1.31604,0.49779,0.48602,0.47213,0.33259,1.21506,2.00466,1.64726,0.00032963,0.00032963,0.00032963
2,63.7258,1.07128,1.51474,1.38285,0.5371,0.53239,0.49073,0.30324,1.29172,2.18758,1.76154,0.000662801,0.000662801,0.000662801
3,96.3892,1.14793,1.58358,1.41375,0.4448,0.42372,0.43706,0.27672,1.43782,2.6618,1.96731,0.000995323,0.000995323,0.000995323
4,128.878,1.25266,1.70307,1.48957,0.56865,0.63884,0.5819,0.36869,1.30207,1.8824,1.75579,0.000997803,0.000997803,0.000997803
5,160.84,1.17356,1.56989,1.42858,0.52909,0.49537,0.48837,0.32467,1.23877,1.90804,1.79978,0.000996097,0.000996097,0.000996097
6,192.729,1.20448,1.54747,1.44934,0.43292,0.53486,0.48875,0.314,1.24338,2.06323,1.69377,0.000993906,0.000993906,0.000993906
7,224.808,1.14576,1.54633,1.38209,0.48325,0.57033,0.50179,0.28601,1.39558,2.04421,1.78355,0.000991232,0.000991232,0.000991232
8,256.433,1.14004,1.51632,1.42968,0.69144,0.5612,0.62363,0.43372,1.11236,1.57393,1.51558,0.000988079,0.000988079,0.000988079
9,287.87,1.14948,1.48411,1.41992,0.6351,0.66173,0.68181,0.48513,1.09739,1.30832,1.5175,0.000984449,0.000984449,0.000984449
10,320.741,1.12599,1.41947,1.36858,0.58923,0.64022,0.64942,0.49586,0.96027,1.34389,1.43273,0.000980345,0.000980345,0.000980345
11,352.994,1.10886,1.37846,1.38201,0.77273,0.69768,0.7754,0.56708,0.92271,1.26291,1.37765,0.000975773,0.000975773,0.000975773
12,384.499,1.06742,1.26645,1.32611,0.72204,0.67193,0.75153,0.5508,0.98406,1.21507,1.45227,0.000970736,0.000970736,0.000970736
13,415.793,1.08615,1.24634,1.32967,0.64515,0.75082,0.74684,0.51658,1.05967,1.15446,1.4813,0.000965239,0.000965239,0.000965239
14,447.709,1.07485,1.24972,1.35563,0.59199,0.7008,0.71258,0.54583,0.8893,1.24542,1.35487,0.000959289,0.000959289,0.000959289
15,479.912,1.01319,1.22802,1.30381,0.69239,0.71135,0.77852,0.61284,0.85943,1.35733,1.31568,0.000952889,0.000952889,0.000952889
16,511.711,0.99429,1.21697,1.30166,0.83114,0.74153,0.84379,0.63057,0.87526,1.09873,1.31149,0.000946048,0.000946048,0.000946048
17,543.913,0.99376,1.20329,1.28425,0.78497,0.80739,0.83967,0.62,0.95187,0.95064,1.38659,0.000938772,0.000938772,0.000938772
18,575.443,0.97179,1.14906,1.27648,0.81479,0.82563,0.88891,0.68508,0.8432,0.88978,1.29044,0.000931067,0.000931067,0.000931067
19,607.598,0.96347,1.1015,1.2761,0.78731,0.78943,0.84671,0.63037,0.97059,0.91186,1.44379,0.000922942,0.000922942,0.000922942
20,639.824,0.96387,1.10363,1.27328,0.8789,0.74313,0.87991,0.66255,0.88989,0.86353,1.36351,0.000914405,0.000914405,0.000914405
21,672.38,0.94864,1.0705,1.25154,0.74281,0.67467,0.7897,0.58681,0.87789,1.13056,1.32249,0.000905463,0.000905463,0.000905463
22,705.004,0.92038,1.0597,1.24748,0.78597,0.84377,0.8808,0.68844,0.77895,0.83056,1.24764,0.000896127,0.000896127,0.000896127
23,736.199,0.899,0.9939,1.22576,0.89538,0.81414,0.91107,0.7096,0.80486,0.76943,1.2663,0.000886404,0.000886404,0.000886404
24,767.888,0.91645,0.99023,1.23769,0.83508,0.78155,0.87163,0.68247,0.81653,0.81982,1.31106,0.000876305,0.000876305,0.000876305
25,799.546,0.89609,0.94351,1.22548,0.79527,0.83674,0.8615,0.65859,0.86367,0.87109,1.34703,0.000865839,0.000865839,0.000865839
26,831.714,0.86756,0.97407,1.21224,0.80035,0.70025,0.82227,0.64293,0.8289,0.96116,1.33214,0.000855018,0.000855018,0.000855018
27,862.953,0.86942,0.95919,1.20052,0.77916,0.70659,0.78026,0.60578,0.86792,0.97198,1.33565,0.000843851,0.000843851,0.000843851
28,894.721,0.87917,0.9864,1.23276,0.77245,0.81109,0.8572,0.66485,0.84777,0.93468,1.31097,0.000832349,0.000832349,0.000832349
29,925.861,0.86461,0.95118,1.20766,0.84555,0.82788,0.88432,0.69859,0.80672,0.80733,1.31622,0.000820525,0.000820525,0.000820525
30,957.548,0.83192,0.88201,1.19587,0.85164,0.83178,0.90046,0.69932,0.8019,0.79737,1.32191,0.000808389,0.000808389,0.000808389
31,989.306,0.8526,0.91812,1.20137,0.80217,0.80362,0.86716,0.70104,0.73438,0.84836,1.26271,0.000795954,0.000795954,0.000795954
32,1020.25,0.83248,0.90218,1.18983,0.83617,0.77002,0.85472,0.67721,0.77743,0.78345,1.29852,0.000783231,0.000783231,0.000783231
33,1052.24,0.82607,0.86669,1.19012,0.8143,0.86201,0.88205,0.70435,0.80993,0.76699,1.30964,0.000770234,0.000770234,0.000770234
34,1085.02,0.82694,0.83308,1.18273,0.79813,0.82127,0.88215,0.69601,0.79338,0.82837,1.29626,0.000756976,0.000756976,0.000756976
35,1115.78,0.81762,0.83469,1.18203,0.8807,0.79996,0.90469,0.71207,0.79115,0.71262,1.27318,0.000743468,0.000743468,0.000743468
36,1148.61,0.81945,0.81516,1.19276,0.84781,0.86858,0.90335,0.72597,0.78814,0.76385,1.2702,0.000729725,0.000729725,0.000729725
37,1180.02,0.8353,0.84189,1.20003,0.82412,0.86464,0.912,0.72414,0.77089,0.68423,1.28778,0.000715761,0.000715761,0.000715761
38,1212.1,0.79858,0.83888,1.16936,0.8693,0.87708,0.91177,0.71934,0.77146,0.65007,1.28515,0.000701588,0.000701588,0.000701588
39,1243.44,0.79504,0.7756,1.17819,0.88889,0.86097,0.90935,0.73139,0.76221,0.67208,1.27297,0.000687222,0.000687222,0.000687222
40,1275,0.77122,0.76509,1.14283,0.85482,0.83071,0.87337,0.69637,0.76755,0.7089,1.27842,0.000672675,0.000672675,0.000672675
41,1306.53,0.76271,0.72081,1.1405,0.86265,0.8404,0.89318,0.73525,0.68456,0.73592,1.19777,0.000657963,0.000657963,0.000657963
42,1337.96,0.7797,0.74077,1.15595,0.89922,0.86129,0.90868,0.74806,0.72427,0.66564,1.22197,0.000643101,0.000643101,0.000643101
43,1369.77,0.76286,0.70845,1.15619,0.88203,0.83307,0.88885,0.71644,0.76607,0.69495,1.3053,0.000628101,0.000628101,0.000628101
44,1401.51,0.7505,0.70763,1.14165,0.87202,0.85235,0.91088,0.75124,0.7079,0.62997,1.24589,0.000612981,0.000612981,0.000612981
45,1434.57,0.74862,0.6541,1.12785,0.91201,0.83268,0.91674,0.75029,0.71309,0.60831,1.26842,0.000597754,0.000597754,0.000597754
46,1466.35,0.73396,0.69097,1.12166,0.8674,0.83073,0.91347,0.74256,0.70175,0.67096,1.27343,0.000582435,0.000582435,0.000582435
47,1497.68,0.7357,0.66573,1.13684,0.85619,0.90668,0.93021,0.75976,0.71534,0.61076,1.24559,0.00056704,0.00056704,0.00056704
48,1529.75,0.73168,0.68721,1.13487,0.86483,0.85593,0.915,0.74855,0.70686,0.60985,1.22571,0.000551584,0.000551584,0.000551584
49,1561.4,0.74216,0.65336,1.13274,0.81893,0.85821,0.91522,0.74908,0.72598,0.64379,1.24217,0.000536081,0.000536081,0.000536081
50,1593.47,0.72362,0.63986,1.11707,0.80827,0.87403,0.89836,0.73375,0.73833,0.67616,1.25082,0.000520548,0.000520548,0.000520548
51,1625.02,0.70068,0.64657,1.11462,0.91148,0.85439,0.91886,0.77398,0.65521,0.56259,1.19413,0.000505,0.000505,0.000505
52,1656.29,0.69412,0.63426,1.10165,0.81179,0.9187,0.92593,0.77875,0.66195,0.63155,1.20395,0.000489452,0.000489452,0.000489452
53,1688.74,0.71523,0.6411,1.12343,0.8902,0.87139,0.92402,0.77871,0.68054,0.6095,1.21024,0.000473919,0.000473919,0.000473919
54,1720.03,0.70537,0.61167,1.11626,0.82192,0.85186,0.90988,0.74552,0.67977,0.75945,1.21399,0.000458416,0.000458416,0.000458416
55,1751.45,0.66304,0.62224,1.08627,0.86239,0.86347,0.93302,0.78442,0.65444,0.6043,1.20911,0.00044296,0.00044296,0.00044296
56,1783.36,0.68155,0.60148,1.10127,0.90455,0.87058,0.92064,0.76796,0.67613,0.63554,1.24184,0.000427565,0.000427565,0.000427565
57,1815.3,0.70518,0.60252,1.12724,0.89772,0.88884,0.91882,0.77802,0.65465,0.60467,1.21138,0.000412246,0.000412246,0.000412246
58,1847.1,0.67926,0.62186,1.10664,0.88225,0.84376,0.91471,0.7677,0.65696,0.62739,1.19506,0.000397019,0.000397019,0.000397019
59,1878.05,0.66285,0.58306,1.08762,0.88351,0.88458,0.91968,0.76861,0.67552,0.63448,1.24673,0.000381899,0.000381899,0.000381899
60,1909.86,0.64833,0.56535,1.0883,0.92124,0.90121,0.94378,0.78232,0.68221,0.51821,1.24538,0.000366899,0.000366899,0.000366899
61,1941.31,0.62525,0.53783,1.05571,0.92601,0.87884,0.94192,0.78627,0.67812,0.55562,1.2458,0.000352037,0.000352037,0.000352037
62,1973.04,0.65888,0.5515,1.09525,0.92,0.86796,0.93241,0.7845,0.65295,0.54919,1.2242,0.000337325,0.000337325,0.000337325
63,2004.87,0.64152,0.54092,1.07815,0.8673,0.90133,0.9342,0.76895,0.67006,0.532,1.22205,0.000322778,0.000322778,0.000322778
64,2037.34,0.62848,0.52288,1.07258,0.91361,0.88153,0.94032,0.79426,0.67449,0.51181,1.24408,0.000308412,0.000308412,0.000308412
65,2069.93,0.61512,0.53278,1.0685,0.93143,0.91367,0.94379,0.79461,0.66801,0.51573,1.22967,0.000294239,0.000294239,0.000294239
66,2102.1,0.6489,0.53188,1.08791,0.90839,0.90495,0.93947,0.7791,0.66148,0.5534,1.20244,0.000280275,0.000280275,0.000280275
67,2133.55,0.60867,0.49477,1.05497,0.91531,0.83755,0.93124,0.78068,0.66748,0.60208,1.25618,0.000266532,0.000266532,0.000266532
68,2165.49,0.61874,0.50897,1.06809,0.94331,0.86226,0.93317,0.77235,0.66607,0.53736,1.24406,0.000253024,0.000253024,0.000253024
69,2196.37,0.62001,0.49933,1.06603,0.93075,0.88268,0.93165,0.78053,0.6581,0.48954,1.24632,0.000239766,0.000239766,0.000239766
70,2228.39,0.58437,0.48182,1.04936,0.9045,0.89801,0.93185,0.78847,0.64321,0.55588,1.21305,0.000226769,0.000226769,0.000226769
71,2259.51,0.59115,0.47483,1.04671,0.87621,0.90249,0.92218,0.78103,0.6457,0.54202,1.22848,0.000214046,0.000214046,0.000214046
72,2290.82,0.57673,0.4625,1.03962,0.89529,0.88176,0.92559,0.7813,0.65995,0.51633,1.25219,0.000201611,0.000201611,0.000201611
73,2322.54,0.60154,0.46419,1.06228,0.93118,0.88215,0.94236,0.80038,0.62963,0.4745,1.20879,0.000189475,0.000189475,0.000189475
74,2355.93,0.59176,0.45312,1.06272,0.89405,0.88826,0.9368,0.78767,0.64085,0.52676,1.21533,0.000177651,0.000177651,0.000177651
75,2387.16,0.57138,0.45486,1.04501,0.85862,0.91481,0.93884,0.78891,0.63045,0.51341,1.22269,0.000166149,0.000166149,0.000166149
76,2418.69,0.58245,0.47088,1.05272,0.89917,0.90277,0.93449,0.7808,0.64362,0.52898,1.23517,0.000154982,0.000154982,0.000154982
77,2451.05,0.5811,0.46247,1.045,0.9124,0.91631,0.94594,0.79986,0.62348,0.46247,1.22047,0.000144161,0.000144161,0.000144161
78,2483.12,0.56657,0.44423,1.03529,0.92078,0.89098,0.94433,0.80268,0.61109,0.46419,1.21097,0.000133695,0.000133695,0.000133695
79,2515.4,0.54198,0.41679,1.01958,0.88675,0.93516,0.94666,0.8106,0.58524,0.49021,1.16476,0.000123596,0.000123596,0.000123596
80,2546.93,0.57963,0.45274,1.05408,0.91736,0.89757,0.93728,0.79477,0.61388,0.49842,1.18725,0.000113873,0.000113873,0.000113873
81,2578.77,0.55426,0.4401,1.0438,0.91161,0.9131,0.93646,0.79366,0.62981,0.48064,1.20314,0.000104537,0.000104537,0.000104537
82,2610.87,0.52329,0.41829,1.01595,0.90365,0.91844,0.93992,0.80341,0.60925,0.47394,1.20126,9.55951e-05,9.55951e-05,9.55951e-05
83,2642.65,0.53115,0.41306,1.01999,0.9379,0.89351,0.93496,0.79994,0.61759,0.47994,1.19882,8.70577e-05,8.70577e-05,8.70577e-05
84,2674.6,0.53019,0.41539,1.01521,0.91896,0.93081,0.94781,0.79884,0.62151,0.48627,1.21421,7.89327e-05,7.89327e-05,7.89327e-05
85,2706.59,0.52422,0.39271,1.01685,0.9308,0.92636,0.94506,0.80065,0.62007,0.49638,1.20808,7.12282e-05,7.12282e-05,7.12282e-05
86,2738.52,0.53007,0.41323,1.02024,0.92315,0.93249,0.94466,0.80404,0.61117,0.48652,1.19651,6.39518e-05,6.39518e-05,6.39518e-05
87,2770.72,0.52341,0.411,1.01202,0.93685,0.89189,0.93606,0.80044,0.59891,0.51469,1.18736,5.71106e-05,5.71106e-05,5.71106e-05
88,2802.81,0.52689,0.41056,1.01535,0.91077,0.93201,0.94388,0.80651,0.59702,0.51474,1.18559,5.07115e-05,5.07115e-05,5.07115e-05
89,2834.42,0.50702,0.38811,1.01671,0.9217,0.92433,0.94378,0.80667,0.60114,0.49802,1.20262,4.47606e-05,4.47606e-05,4.47606e-05
90,2866.13,0.5296,0.41335,1.02371,0.9161,0.89461,0.936,0.80155,0.60676,0.48983,1.20876,3.9264e-05,3.9264e-05,3.9264e-05
91,2906.7,0.39067,0.28179,0.92423,0.92667,0.87435,0.91916,0.77519,0.6403,0.5319,1.25207,3.4227e-05,3.4227e-05,3.4227e-05
92,2937.54,0.38346,0.26903,0.9294,0.90218,0.88288,0.91724,0.77644,0.65015,0.54262,1.25794,2.96546e-05,2.96546e-05,2.96546e-05
93,2969.05,0.37814,0.26071,0.92351,0.90012,0.90201,0.93482,0.78548,0.6428,0.52514,1.24568,2.55513e-05,2.55513e-05,2.55513e-05
94,3000.43,0.36833,0.25134,0.92147,0.93036,0.87365,0.93869,0.79009,0.64144,0.50939,1.24588,2.19212e-05,2.19212e-05,2.19212e-05
