epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.1573,0.87266,5.96053,1.25362,0.79156,0.34424,0.49452,0.36779,0.82306,6.03974,1.3131,0.000330159,0.000330159,0.000330159
2,77.1165,1.08324,4.32808,1.40552,0.68637,0.58595,0.6645,0.45422,1.03803,4.61715,1.51332,0.00066333,0.00066333,0.00066333
3,117.707,1.09072,3.59847,1.38615,0.5225,0.56795,0.57985,0.40423,0.9945,4.81973,1.46913,0.000995852,0.000995852,0.000995852
4,155.235,1.12258,3.25432,1.3883,0.61054,0.59676,0.62919,0.45134,1.02898,3.79755,1.50302,0.000997803,0.000997803,0.000997803
5,192.835,1.0954,2.89387,1.34896,0.75545,0.43049,0.52993,0.34758,1.08368,3.89543,1.5346,0.000996097,0.000996097,0.000996097
6,230.512,1.14977,2.76528,1.39118,0.65492,0.71652,0.71764,0.51213,1.00505,3.09564,1.49764,0.000993906,0.000993906,0.000993906
7,267.746,1.05684,2.52025,1.32816,0.76809,0.68687,0.77623,0.56373,0.96004,2.51833,1.43776,0.000991232,0.000991232,0.000991232
8,304.56,1.11614,2.53361,1.38024,0.59071,0.68114,0.7355,0.52301,1.03725,2.8994,1.5094,0.000988079,0.000988079,0.000988079
9,340.563,1.01914,2.34442,1.2747,0.71123,0.76348,0.7909,0.605,0.84927,2.28832,1.32248,0.000984449,0.000984449,0.000984449
10,377.52,1.04336,2.12521,1.31549,0.81001,0.69008,0.79142,0.60978,0.89474,2.06777,1.37053,0.000980345,0.000980345,0.000980345
11,414.394,1.04673,2.0743,1.29188,0.73967,0.78615,0.80689,0.60373,0.86721,2.1869,1.35051,0.000975773,0.000975773,0.000975773
12,452.02,1.01695,2.02316,1.30483,0.75618,0.69794,0.82481,0.62276,0.85569,2.24843,1.29673,0.000970736,0.000970736,0.000970736
13,489.22,0.99839,2.03765,1.28701,0.73651,0.61783,0.7011,0.5378,0.81281,2.72146,1.31784,0.000965239,0.000965239,0.000965239
14,526.807,0.98947,1.99907,1.28704,0.86865,0.7431,0.86991,0.65986,0.85805,1.84018,1.33993,0.000959289,0.000959289,0.000959289
15,563.24,1.03043,1.91474,1.29829,0.80606,0.74191,0.84277,0.66418,0.80411,1.75887,1.30745,0.000952889,0.000952889,0.000952889
16,601.244,0.97983,1.86165,1.26464,0.81496,0.70552,0.83878,0.63511,0.82739,1.85422,1.29813,0.000946048,0.000946048,0.000946048
17,638.471,0.94257,1.73417,1.24231,0.7517,0.85075,0.87379,0.67816,0.79779,1.62029,1.28575,0.000938772,0.000938772,0.000938772
18,674.824,0.96384,1.82984,1.27756,0.73058,0.72618,0.79106,0.60676,0.89608,2.30384,1.40598,0.000931067,0.000931067,0.000931067
19,712.889,0.93545,1.73517,1.22856,0.76622,0.75216,0.83169,0.64485,0.85045,1.95518,1.35026,0.000922942,0.000922942,0.000922942
20,752.322,0.94897,1.72682,1.26403,0.83213,0.81871,0.88051,0.70543,0.80634,1.43321,1.29062,0.000914405,0.000914405,0.000914405
21,789.948,0.92707,1.58463,1.23029,0.84873,0.84722,0.88313,0.6992,0.86277,1.43214,1.3208,0.000905463,0.000905463,0.000905463
22,826.849,0.91097,1.5385,1.22586,0.83783,0.8424,0.901,0.69715,0.75713,1.31341,1.24639,0.000896127,0.000896127,0.000896127
23,864.15,0.91423,1.57664,1.22628,0.83735,0.85877,0.90648,0.69683,0.81172,1.46241,1.30283,0.000886404,0.000886404,0.000886404
24,900.686,0.93066,1.52083,1.25047,0.80482,0.81863,0.87513,0.67631,0.78805,1.41369,1.28438,0.000876305,0.000876305,0.000876305
25,939.342,0.86799,1.49106,1.20535,0.77962,0.67416,0.77428,0.61135,0.7962,2.15086,1.26249,0.000865839,0.000865839,0.000865839
26,976.236,0.85516,1.51907,1.20479,0.80903,0.86383,0.89642,0.71503,0.73855,1.64011,1.24042,0.000855018,0.000855018,0.000855018
27,1014.57,0.85645,1.43237,1.20131,0.89079,0.78219,0.89049,0.70354,0.77267,1.45189,1.26686,0.000843851,0.000843851,0.000843851
28,1051.42,0.83727,1.30595,1.17564,0.77945,0.72462,0.8221,0.65136,0.85889,1.66808,1.39415,0.000832349,0.000832349,0.000832349
29,1088.25,0.86718,1.38284,1.19956,0.81291,0.88133,0.91747,0.72639,0.74126,1.38628,1.23922,0.000820525,0.000820525,0.000820525
30,1125.64,0.85976,1.34076,1.19764,0.85365,0.79946,0.87932,0.70845,0.73054,1.64659,1.24278,0.000808389,0.000808389,0.000808389
31,1163.18,0.87114,1.38206,1.21292,0.84777,0.76478,0.84755,0.66632,0.81462,1.4966,1.31464,0.000795954,0.000795954,0.000795954
32,1200.65,0.84644,1.31851,1.19334,0.89808,0.90723,0.93246,0.74249,0.73618,1.05371,1.24389,0.000783231,0.000783231,0.000783231
33,1237.56,0.85595,1.25447,1.169,0.89239,0.86504,0.91275,0.7208,0.80326,1.2099,1.2819,0.000770234,0.000770234,0.000770234
34,1274.93,0.84853,1.32478,1.17925,0.88123,0.80218,0.90338,0.71897,0.76692,1.18662,1.28009,0.000756976,0.000756976,0.000756976
35,1312.37,0.81799,1.21133,1.16482,0.86579,0.82091,0.87216,0.68853,0.74161,1.38911,1.22808,0.000743468,0.000743468,0.000743468
36,1350.43,0.82484,1.23098,1.16355,0.87617,0.83191,0.91546,0.73806,0.71565,1.32596,1.2379,0.000729725,0.000729725,0.000729725
37,1387.65,0.8234,1.27075,1.1785,0.90032,0.853,0.92736,0.74168,0.8026,1.27989,1.31472,0.000715761,0.000715761,0.000715761
