epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.5808,0.97086,2.30654,1.29945,0.63505,0.67628,0.65913,0.42166,1.10355,2.50493,1.51258,0.000330159,0.000330159,0.000330159
2,74.7282,1.17407,2.16088,1.42055,0.4382,0.54213,0.4345,0.29194,1.22025,3.31776,1.60103,0.00066333,0.00066333,0.00066333
3,113.788,1.30042,2.37081,1.47607,0.53093,0.41943,0.40665,0.23128,1.41013,3.41904,1.60113,0.000995852,0.000995852,0.000995852
4,151.041,1.31982,2.49157,1.46827,0.53135,0.44591,0.45669,0.28358,1.33751,4.72856,1.60996,0.000997803,0.000997803,0.000997803
5,188.81,1.32776,2.37503,1.46185,0.40664,0.48465,0.43761,0.30091,1.28577,3.33071,1.55062,0.000996097,0.000996097,0.000996097
6,225.898,1.33313,2.33096,1.45778,0.65343,0.50244,0.5358,0.35816,1.29608,2.72051,1.56918,0.000993906,0.000993906,0.000993906
7,264.499,1.29411,2.25869,1.45225,0.61364,0.541,0.55,0.3758,1.30467,2.65043,1.52245,0.000991232,0.000991232,0.000991232
8,301.716,1.31377,2.36912,1.45759,0.70748,0.58896,0.66815,0.4351,1.30599,2.25029,1.55807,0.000988079,0.000988079,0.000988079
9,338.986,1.25009,2.09477,1.38159,0.70806,0.6248,0.6569,0.44654,1.28014,2.15367,1.49719,0.000984449,0.000984449,0.000984449
10,377.498,1.21239,2.08762,1.39864,0.75971,0.55069,0.65258,0.46702,1.15801,2.03967,1.45073,0.000980345,0.000980345,0.000980345
11,416.243,1.15944,1.92134,1.34404,0.63911,0.61067,0.64047,0.45915,1.10344,2.12758,1.37312,0.000975773,0.000975773,0.000975773
12,453.295,1.17782,1.87876,1.35425,0.70689,0.59035,0.71115,0.49211,1.16865,1.93007,1.39318,0.000970736,0.000970736,0.000970736
13,491.206,1.1342,1.98273,1.32764,0.65502,0.7455,0.7663,0.54998,1.08938,1.73607,1.35662,0.000965239,0.000965239,0.000965239
14,529.606,1.13449,1.97045,1.32694,0.66512,0.74321,0.7548,0.54749,1.03404,1.7428,1.34195,0.000959289,0.000959289,0.000959289
15,568.303,1.12401,1.79346,1.33086,0.71077,0.60363,0.65856,0.46882,1.15507,2.12692,1.41973,0.000952889,0.000952889,0.000952889
16,605.766,1.0803,1.72946,1.31827,0.74557,0.73474,0.78402,0.56676,0.99356,1.47606,1.31679,0.000946048,0.000946048,0.000946048
17,643.641,1.08528,1.70378,1.30541,0.72875,0.67263,0.73863,0.52887,1.10526,1.85278,1.41945,0.000938772,0.000938772,0.000938772
18,682.1,1.07964,1.82497,1.31942,0.51645,0.66718,0.6293,0.46584,0.98086,2.26283,1.31801,0.000931067,0.000931067,0.000931067
19,720.122,1.05484,1.67901,1.28671,0.68562,0.74611,0.7626,0.57738,0.93552,1.6797,1.25566,0.000922942,0.000922942,0.000922942
20,757.456,0.98911,1.50104,1.24866,0.8078,0.73936,0.81274,0.61221,1.00987,1.43173,1.30409,0.000914405,0.000914405,0.000914405
21,795.177,1.03279,1.5127,1.25921,0.7786,0.71951,0.78775,0.56828,1.02663,1.49991,1.3368,0.000905463,0.000905463,0.000905463
22,832.932,1.01351,1.55101,1.26443,0.76173,0.64669,0.75604,0.56765,0.93725,1.61714,1.274,0.000896127,0.000896127,0.000896127
23,871.225,0.98818,1.54385,1.24545,0.83201,0.73271,0.80187,0.60213,0.93912,1.45239,1.26721,0.000886404,0.000886404,0.000886404
24,909.327,0.99538,1.46406,1.25897,0.74661,0.68899,0.79257,0.58169,1.01124,1.50819,1.34816,0.000876305,0.000876305,0.000876305
25,947.423,0.99254,1.49975,1.26243,0.85306,0.75853,0.84643,0.66126,0.90512,1.25133,1.25381,0.000865839,0.000865839,0.000865839
26,986.046,0.96885,1.47125,1.26019,0.75489,0.67659,0.75347,0.55462,0.97297,1.58865,1.28075,0.000855018,0.000855018,0.000855018
27,1023.95,0.95547,1.42485,1.23372,0.7235,0.80015,0.81499,0.61378,0.98199,1.37634,1.31503,0.000843851,0.000843851,0.000843851
28,1061.61,0.93816,1.41655,1.21693,0.85429,0.77887,0.83891,0.65596,0.87495,1.28757,1.22753,0.000832349,0.000832349,0.000832349
29,1099.26,0.93802,1.39163,1.22316,0.80001,0.74391,0.82559,0.62413,0.95692,1.2408,1.31161,0.000820525,0.000820525,0.000820525
30,1137.77,0.94984,1.43645,1.23376,0.82459,0.71699,0.79617,0.62252,1.0049,1.45253,1.3319,0.000808389,0.000808389,0.000808389
31,1175.28,0.95445,1.33,1.22569,0.75812,0.81506,0.81342,0.61642,0.96931,1.38256,1.31285,0.000795954,0.000795954,0.000795954
32,1214.13,0.90586,1.3057,1.20869,0.78587,0.68088,0.76399,0.57741,1.02156,1.63496,1.40135,0.000783231,0.000783231,0.000783231
33,1252.92,0.91501,1.33308,1.19924,0.87699,0.78323,0.88043,0.68581,0.90256,1.15001,1.26542,0.000770234,0.000770234,0.000770234
34,1290.79,0.89523,1.2278,1.18665,0.86554,0.75025,0.82627,0.65293,0.92975,1.17769,1.28308,0.000756976,0.000756976,0.000756976
35,1329.86,0.91442,1.23086,1.20842,0.88956,0.83864,0.87877,0.67806,0.89697,1.12807,1.27506,0.000743468,0.000743468,0.000743468
36,1367.6,0.88318,1.21126,1.19201,0.86189,0.8696,0.88116,0.67697,0.89392,1.06389,1.24025,0.000729725,0.000729725,0.000729725
37,1405.66,0.86374,1.1876,1.19557,0.85954,0.79056,0.84935,0.6695,0.86142,1.14281,1.22813,0.000715761,0.000715761,0.000715761
38,1443.52,0.83534,1.12473,1.14962,0.82405,0.82917,0.8823,0.67438,0.90671,1.09659,1.27188,0.000701588,0.000701588,0.000701588
39,1481.34,0.8709,1.12736,1.18007,0.8124,0.84326,0.87623,0.66008,0.91404,1.04642,1.24953,0.000687222,0.000687222,0.000687222
40,1518.75,0.89226,1.20583,1.19822,0.8395,0.79448,0.84558,0.64176,0.89107,1.18183,1.22665,0.000672675,0.000672675,0.000672675
41,1556.9,0.85822,1.14541,1.17531,0.794,0.80329,0.8195,0.66694,0.87123,1.24065,1.25102,0.000657963,0.000657963,0.000657963
42,1594.4,0.86912,1.15508,1.19044,0.84645,0.83807,0.86223,0.68373,0.88266,1.06462,1.26344,0.000643101,0.000643101,0.000643101
43,1632.6,0.8386,1.0682,1.15568,0.85147,0.79437,0.84098,0.6616,0.92763,1.17458,1.30477,0.000628101,0.000628101,0.000628101
44,1671.25,0.83971,1.11161,1.17002,0.89722,0.81344,0.88119,0.70348,0.88323,1.07566,1.24909,0.000612981,0.000612981,0.000612981
45,1709.33,0.81634,1.08069,1.14777,0.83164,0.84509,0.86918,0.68693,0.87377,1.08984,1.23957,0.000597754,0.000597754,0.000597754
46,1747.13,0.83548,1.02211,1.16843,0.87042,0.86539,0.89715,0.70883,0.82754,0.97811,1.18313,0.000582435,0.000582435,0.000582435
47,1784.13,0.81273,1.00744,1.14682,0.89351,0.8044,0.87504,0.69013,0.81281,1.10067,1.19372,0.00056704,0.00056704,0.00056704
48,1822.03,0.79687,0.97874,1.14325,0.83539,0.84493,0.8634,0.66878,0.83641,1.07555,1.18709,0.000551584,0.000551584,0.000551584
49,1860.21,0.7869,0.98296,1.13763,0.87087,0.83246,0.87319,0.69299,0.84893,1.06567,1.22519,0.000536081,0.000536081,0.000536081
50,1898.11,0.81133,0.98164,1.15957,0.85164,0.84713,0.88137,0.69482,0.8195,1.06016,1.19368,0.000520548,0.000520548,0.000520548
51,1936.3,0.82049,0.98052,1.15374,0.88023,0.81676,0.88912,0.70607,0.86335,0.99059,1.23028,0.000505,0.000505,0.000505
52,1975.16,0.78688,0.9469,1.15158,0.90667,0.81326,0.88103,0.70423,0.82882,1.06277,1.19096,0.000489452,0.000489452,0.000489452
53,2013.09,0.76932,0.92689,1.13087,0.82681,0.84347,0.86644,0.69984,0.8113,1.03346,1.1937,0.000473919,0.000473919,0.000473919
54,2051.5,0.77224,0.98047,1.13019,0.91331,0.82721,0.89001,0.71853,0.80359,0.95877,1.16783,0.000458416,0.000458416,0.000458416
55,2088.94,0.78322,0.92689,1.13546,0.93434,0.83902,0.88791,0.71675,0.8315,0.93982,1.20071,0.00044296,0.00044296,0.00044296
56,2127.24,0.75318,0.92985,1.12608,0.90089,0.88951,0.89937,0.7268,0.83549,0.92503,1.21768,0.000427565,0.000427565,0.000427565
57,2165.39,0.73779,0.91304,1.11912,0.88041,0.83897,0.86155,0.69543,0.84812,1.07055,1.21033,0.000412246,0.000412246,0.000412246
58,2202.75,0.72622,0.89435,1.10258,0.8874,0.84516,0.89736,0.72497,0.80418,0.98642,1.17958,0.000397019,0.000397019,0.000397019
59,2240.17,0.74197,0.86533,1.10665,0.89186,0.87917,0.91239,0.73795,0.82573,0.89758,1.20524,0.000381899,0.000381899,0.000381899
60,2277.87,0.72246,0.88537,1.09342,0.8814,0.84664,0.89018,0.71989,0.83769,0.90237,1.22301,0.000366899,0.000366899,0.000366899
61,2316.12,0.72338,0.82914,1.11153,0.92157,0.85097,0.89245,0.71715,0.83166,0.91666,1.19626,0.000352037,0.000352037,0.000352037
62,2353.38,0.72093,0.83083,1.10806,0.89724,0.83662,0.89216,0.71998,0.81162,0.92507,1.18736,0.000337325,0.000337325,0.000337325
63,2391.55,0.70763,0.82134,1.10647,0.9402,0.82459,0.91422,0.72889,0.83674,0.90336,1.23648,0.000322778,0.000322778,0.000322778
64,2430.55,0.67826,0.78832,1.09056,0.90535,0.8744,0.90457,0.73586,0.82208,0.91465,1.22192,0.000308412,0.000308412,0.000308412
65,2468.6,0.68166,0.78841,1.07491,0.91717,0.88815,0.90852,0.74184,0.77905,0.89241,1.18026,0.000294239,0.000294239,0.000294239
66,2507.13,0.70629,0.79007,1.09199,0.94203,0.88258,0.91393,0.74384,0.81068,0.86023,1.2025,0.000280275,0.000280275,0.000280275
67,2545.16,0.66122,0.7639,1.07037,0.94209,0.86144,0.91108,0.72489,0.83263,0.88951,1.21069,0.000266532,0.000266532,0.000266532
68,2582.69,0.65912,0.72784,1.06514,0.91533,0.85312,0.88232,0.71677,0.81803,0.93492,1.21972,0.000253024,0.000253024,0.000253024
69,2621.16,0.67136,0.76739,1.08215,0.89947,0.84467,0.88828,0.71731,0.85408,0.95345,1.24563,0.000239766,0.000239766,0.000239766
70,2657.85,0.66601,0.73275,1.07499,0.90381,0.8573,0.90181,0.73177,0.79713,0.89461,1.21245,0.000226769,0.000226769,0.000226769
71,2696.1,0.659,0.74054,1.08165,0.85472,0.87789,0.90891,0.73011,0.81033,0.88713,1.21396,0.000214046,0.000214046,0.000214046
72,2733.96,0.62999,0.67672,1.0518,0.91169,0.82789,0.89245,0.72003,0.77152,0.91506,1.16899,0.000201611,0.000201611,0.000201611
73,2771.61,0.65311,0.74277,1.07226,0.90573,0.85294,0.8845,0.72349,0.77034,0.89756,1.18262,0.000189475,0.000189475,0.000189475
74,2809.2,0.63712,0.69095,1.05162,0.91661,0.81872,0.88888,0.70978,0.80134,0.91441,1.19532,0.000177651,0.000177651,0.000177651
75,2846.91,0.62414,0.6817,1.05152,0.9333,0.80816,0.89075,0.71537,0.83603,0.95302,1.24711,0.000166149,0.000166149,0.000166149
76,2885.39,0.62232,0.66937,1.05737,0.87379,0.85681,0.89388,0.72507,0.80518,0.92844,1.21497,0.000154982,0.000154982,0.000154982
77,2922.9,0.62493,0.67915,1.05537,0.90007,0.85283,0.89323,0.72906,0.80974,0.87958,1.20766,0.000144161,0.000144161,0.000144161
78,2961.09,0.61349,0.65653,1.04571,0.90286,0.85435,0.90049,0.72531,0.81838,0.83742,1.23083,0.000133695,0.000133695,0.000133695
79,2998.43,0.62963,0.68101,1.05618,0.91636,0.85636,0.89127,0.72019,0.80919,0.86399,1.23174,0.000123596,0.000123596,0.000123596
80,3036.61,0.60267,0.64735,1.0466,0.89721,0.83088,0.89234,0.72475,0.81403,0.91434,1.22519,0.000113873,0.000113873,0.000113873
81,3074.4,0.61265,0.65368,1.04677,0.90082,0.87058,0.90012,0.72614,0.81689,0.86865,1.23182,0.000104537,0.000104537,0.000104537
82,3112.14,0.62409,0.66861,1.05017,0.89809,0.87361,0.90831,0.734,0.82022,0.86255,1.21966,9.55951e-05,9.55951e-05,9.55951e-05
83,3150.52,0.5841,0.6193,1.03395,0.90473,0.85971,0.90578,0.737,0.81402,0.86056,1.21832,8.70577e-05,8.70577e-05,8.70577e-05
84,3188.8,0.59931,0.63979,1.0446,0.901,0.87256,0.90277,0.73234,0.82275,0.86542,1.2122,7.89327e-05,7.89327e-05,7.89327e-05
85,3226.31,0.58136,0.63262,1.01467,0.93822,0.85125,0.90833,0.73926,0.80038,0.83584,1.1958,7.12282e-05,7.12282e-05,7.12282e-05
