epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.9991,0.98557,2.31655,1.31254,0.69459,0.53563,0.56788,0.4043,1.18655,2.78206,1.72221,0.00032963,0.00032963,0.00032963
2,62.0575,1.14111,2.16324,1.37277,0.44287,0.58233,0.54666,0.35112,1.45839,3.30464,1.77239,0.000662801,0.000662801,0.000662801
3,93.4472,1.23383,2.20576,1.43913,0.54979,0.48197,0.57459,0.3615,1.30924,3.02826,1.73754,0.000995323,0.000995323,0.000995323
4,124.222,1.29251,2.41901,1.45786,0.48477,0.60864,0.54518,0.34854,1.26811,2.74867,1.55654,0.000997803,0.000997803,0.000997803
5,155.14,1.27678,2.34522,1.43118,0.49846,0.61957,0.57585,0.3731,1.27743,2.50657,1.69319,0.000996097,0.000996097,0.000996097
6,186.671,1.3171,2.32956,1.46868,0.34922,0.48185,0.34346,0.21233,1.37662,4.12166,1.71102,0.000993906,0.000993906,0.000993906
7,218.447,1.22473,2.24593,1.40653,0.61517,0.59064,0.58344,0.3685,1.39585,2.85733,1.64527,0.000991232,0.000991232,0.000991232
8,249.832,1.21813,2.04609,1.40785,0.74175,0.66813,0.76805,0.5312,1.21128,1.82578,1.55128,0.000988079,0.000988079,0.000988079
9,280.766,1.18289,2.05967,1.37548,0.83177,0.55676,0.71325,0.48218,1.1716,2.0112,1.46088,0.000984449,0.000984449,0.000984449
10,311.971,1.17452,1.96567,1.35834,0.76107,0.64264,0.74207,0.50975,1.14826,1.79284,1.45235,0.000980345,0.000980345,0.000980345
11,342.908,1.14214,1.87236,1.34853,0.72379,0.68659,0.73638,0.52046,1.06261,1.73176,1.38686,0.000975773,0.000975773,0.000975773
12,374.93,1.17786,1.94359,1.36668,0.72679,0.75883,0.80445,0.57863,1.05161,1.54748,1.38526,0.000970736,0.000970736,0.000970736
13,405.716,1.1193,1.80894,1.31289,0.74572,0.70448,0.78276,0.53936,1.13193,1.64127,1.44984,0.000965239,0.000965239,0.000965239
14,437.274,1.10619,1.77528,1.30435,0.72472,0.72528,0.77698,0.54278,1.08959,1.59241,1.39856,0.000959289,0.000959289,0.000959289
15,469.028,1.07343,1.75033,1.28619,0.79905,0.56857,0.66221,0.46887,1.11693,2.06279,1.46935,0.000952889,0.000952889,0.000952889
16,500.357,1.04168,1.68969,1.28175,0.81446,0.77496,0.84467,0.5678,1.19745,1.40306,1.52452,0.000946048,0.000946048,0.000946048
17,532.124,1.0748,1.70488,1.27707,0.78762,0.73465,0.80627,0.567,1.08882,1.43349,1.41537,0.000938772,0.000938772,0.000938772
18,563.754,1.07199,1.5827,1.28612,0.81485,0.7365,0.83878,0.59217,1.08888,1.41165,1.43596,0.000931067,0.000931067,0.000931067
19,595.707,1.03019,1.72132,1.27987,0.77726,0.7415,0.80089,0.57408,1.04015,1.47793,1.38481,0.000922942,0.000922942,0.000922942
20,626.883,1.01649,1.66251,1.2724,0.76331,0.75029,0.83554,0.6318,0.95701,1.33838,1.31462,0.000914405,0.000914405,0.000914405
21,658.618,1.01571,1.5706,1.27667,0.852,0.78649,0.87634,0.64928,1.00308,1.21733,1.375,0.000905463,0.000905463,0.000905463
22,689.737,0.96924,1.4554,1.22216,0.83436,0.8267,0.87322,0.66621,0.9234,1.14619,1.30658,0.000896127,0.000896127,0.000896127
23,720.9,1.00932,1.43414,1.24697,0.79693,0.76054,0.81978,0.60303,1.0613,1.29706,1.42066,0.000886404,0.000886404,0.000886404
24,753.061,0.97156,1.51548,1.24724,0.80522,0.81405,0.8926,0.6427,0.94174,1.24837,1.35983,0.000876305,0.000876305,0.000876305
25,784.377,0.96109,1.48003,1.23031,0.77136,0.82267,0.86851,0.65023,0.96154,1.36119,1.33267,0.000865839,0.000865839,0.000865839
26,816.161,0.96941,1.52642,1.24993,0.83237,0.7859,0.86277,0.65178,0.96879,1.2205,1.32839,0.000855018,0.000855018,0.000855018
