epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,32.2142,0.96981,1.54252,1.35096,0.67024,0.45897,0.55101,0.36844,1.02702,1.85837,1.53162,0.00032963,0.00032963,0.00032963
2,64.2507,1.09685,1.39758,1.39769,0.40203,0.44815,0.36067,0.21854,1.40019,2.81087,1.8672,0.000662801,0.000662801,0.000662801
3,96.571,1.16107,1.55704,1.43371,0.48986,0.27166,0.33274,0.19451,1.52094,2.35032,1.85256,0.000995323,0.000995323,0.000995323
4,130.544,1.18596,1.58095,1.44116,0.55448,0.4784,0.50499,0.32756,1.37673,1.93586,1.71699,0.000997803,0.000997803,0.000997803
5,161.8,1.18685,1.45855,1.42682,0.4597,0.42382,0.36851,0.23282,1.37921,2.7725,1.75927,0.000996097,0.000996097,0.000996097
6,193.447,1.15486,1.5206,1.41655,0.49371,0.47897,0.48586,0.32343,1.29506,2.01243,1.67306,0.000993906,0.000993906,0.000993906
7,226.195,1.16996,1.43738,1.4032,0.68431,0.52075,0.57563,0.39026,1.20659,1.67713,1.56121,0.000991232,0.000991232,0.000991232
8,259.526,1.16249,1.46084,1.42593,0.71862,0.54148,0.66883,0.4587,1.04254,1.30413,1.39933,0.000988079,0.000988079,0.000988079
9,291.036,1.10807,1.38236,1.37949,0.60993,0.58521,0.63991,0.44331,1.15268,1.431,1.45019,0.000984449,0.000984449,0.000984449
10,324.023,1.0899,1.40462,1.35203,0.68439,0.65204,0.75488,0.51593,1.02308,1.23875,1.3533,0.000980345,0.000980345,0.000980345
11,355.661,1.06624,1.27998,1.34396,0.66798,0.66479,0.70448,0.47095,1.1169,1.20417,1.41994,0.000975773,0.000975773,0.000975773
12,387.643,1.07787,1.26502,1.3382,0.72577,0.56342,0.68858,0.46998,1.12675,1.34309,1.42228,0.000970736,0.000970736,0.000970736
13,420.175,1.07659,1.26114,1.32813,0.73296,0.62459,0.70965,0.50936,1.0377,1.29499,1.4016,0.000965239,0.000965239,0.000965239
14,451.579,1.03757,1.16072,1.30387,0.68977,0.64321,0.70447,0.48228,1.03165,1.41484,1.38927,0.000959289,0.000959289,0.000959289
15,483.341,1.02867,1.23997,1.30145,0.56664,0.64356,0.64242,0.46437,1.03455,1.60431,1.43372,0.000952889,0.000952889,0.000952889
16,514.853,1.01893,1.15757,1.32226,0.69563,0.68175,0.7205,0.52188,1.02305,1.10658,1.38992,0.000946048,0.000946048,0.000946048
17,547.238,0.9581,1.10036,1.26121,0.70909,0.68674,0.75202,0.55867,0.97627,1.14162,1.32577,0.000938772,0.000938772,0.000938772
18,579.294,0.97108,1.10656,1.27401,0.77825,0.69046,0.76064,0.53691,1.02982,1.02806,1.38356,0.000931067,0.000931067,0.000931067
19,611.619,0.98079,1.08895,1.28332,0.63737,0.71335,0.73666,0.53319,1.03377,1.20649,1.34822,0.000922942,0.000922942,0.000922942
20,643.267,0.95707,1.03445,1.26386,0.77925,0.67423,0.78768,0.59303,0.92152,0.95673,1.32935,0.000914405,0.000914405,0.000914405
21,675.308,0.93138,1.04092,1.24778,0.72798,0.7313,0.77175,0.58817,0.92661,1.03967,1.28954,0.000905463,0.000905463,0.000905463
