epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.4138,0.82648,5.93121,1.23799,0.78809,0.44843,0.57991,0.43383,0.91142,5.38019,1.43502,0.000330159,0.000330159,0.000330159
2,72.9508,1.09935,4.38585,1.39097,0.36256,0.67614,0.55673,0.36933,1.11102,5.83024,1.57186,0.00066333,0.00066333,0.00066333
3,111.081,1.05334,3.60618,1.35582,0.45344,0.59193,0.53591,0.35602,1.02308,4.51663,1.51344,0.000995852,0.000995852,0.000995852
4,148.587,1.1043,3.278,1.36337,0.64293,0.52366,0.5857,0.38522,1.16747,3.93739,1.52966,0.000997803,0.000997803,0.000997803
5,185.197,1.11018,3.11201,1.36976,0.45004,0.5069,0.47501,0.29231,1.28442,4.5549,1.73159,0.000996097,0.000996097,0.000996097
6,222.541,1.08229,2.80767,1.34964,0.65006,0.76374,0.77869,0.55237,0.95213,2.98206,1.38449,0.000993906,0.000993906,0.000993906
7,259.378,1.11175,2.78706,1.36506,0.67503,0.66015,0.73431,0.49883,1.08492,2.91703,1.51882,0.000991232,0.000991232,0.000991232
8,295.929,1.08619,2.50112,1.3575,0.74082,0.67147,0.74254,0.53777,0.99738,2.40793,1.44051,0.000988079,0.000988079,0.000988079
9,333.173,1.03047,2.32226,1.30507,0.73517,0.75312,0.79932,0.57635,0.96128,2.29082,1.40724,0.000984449,0.000984449,0.000984449
10,369.883,1.03537,2.20134,1.33045,0.6846,0.64553,0.70788,0.5235,0.9255,2.26796,1.33357,0.000980345,0.000980345,0.000980345
11,407.492,1.01716,2.20261,1.29467,0.66951,0.68457,0.72309,0.53496,0.94252,2.49928,1.34811,0.000975773,0.000975773,0.000975773
12,444.462,0.99603,1.99497,1.26846,0.64926,0.78565,0.82206,0.58662,0.95624,2.13993,1.42598,0.000970736,0.000970736,0.000970736
13,481.263,0.99646,2.05021,1.27973,0.85849,0.7525,0.84026,0.61455,0.98399,1.88246,1.39318,0.000965239,0.000965239,0.000965239
