epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.3309,0.89608,5.77627,1.29744,0.73843,0.2374,0.38225,0.30123,0.85739,5.86675,1.32553,0.00032963,0.00032963,0.00032963
2,62.6488,1.06046,4.13976,1.38351,0.62906,0.49902,0.55917,0.3813,1.07474,4.66968,1.50005,0.000662801,0.000662801,0.000662801
3,94.4317,1.04869,3.47979,1.3636,0.56752,0.64853,0.6403,0.47468,0.97999,3.8404,1.35132,0.000995323,0.000995323,0.000995323
4,125.655,1.095,3.28112,1.39168,0.58384,0.49333,0.52266,0.34324,1.1642,4.05517,1.54759,0.000997803,0.000997803,0.000997803
5,157.057,1.04272,2.78341,1.32462,0.61097,0.66948,0.67883,0.44751,1.10372,3.1842,1.45115,0.000996097,0.000996097,0.000996097
6,189.201,1.05794,2.65607,1.3562,0.73159,0.57933,0.70472,0.50582,0.92975,2.83889,1.30617,0.000993906,0.000993906,0.000993906
7,219.421,1.03921,2.41421,1.31456,0.72131,0.72878,0.74486,0.55318,0.89498,2.3792,1.27925,0.000991232,0.000991232,0.000991232
8,251.07,1.07599,2.48437,1.38195,0.5923,0.61992,0.64252,0.44453,1.04762,3.21012,1.39599,0.000988079,0.000988079,0.000988079
9,281.745,1.0257,2.33998,1.33436,0.60924,0.65585,0.64618,0.46418,1.0469,3.00115,1.42919,0.000984449,0.000984449,0.000984449
10,313.943,1.04359,2.29927,1.32048,0.72336,0.63092,0.71177,0.5208,0.9677,2.49792,1.34563,0.000980345,0.000980345,0.000980345
11,344.82,1.02246,2.10156,1.3088,0.6863,0.73291,0.75475,0.54868,0.9601,2.32985,1.32946,0.000975773,0.000975773,0.000975773
12,376.268,0.99495,2.03024,1.2943,0.62717,0.67677,0.71076,0.53475,0.93444,2.3757,1.31162,0.000970736,0.000970736,0.000970736
13,407.421,0.99374,1.98803,1.28583,0.7072,0.71253,0.76042,0.52868,1.03217,2.27079,1.42117,0.000965239,0.000965239,0.000965239
14,438.44,1.00088,1.87645,1.28318,0.78287,0.67068,0.77137,0.55016,0.91048,2.08879,1.25907,0.000959289,0.000959289,0.000959289
15,469.511,0.93294,1.78967,1.25597,0.76271,0.67499,0.73267,0.53686,0.99261,2.11044,1.3925,0.000952889,0.000952889,0.000952889
16,499.772,0.96887,1.7784,1.2788,0.79322,0.71141,0.8021,0.59574,0.91768,1.88418,1.3149,0.000946048,0.000946048,0.000946048
17,530.755,0.93586,1.72772,1.25407,0.75456,0.75104,0.80744,0.61537,0.86592,1.83975,1.2585,0.000938772,0.000938772,0.000938772
18,562.259,0.92466,1.64216,1.23886,0.76602,0.66075,0.76281,0.56112,0.94435,1.89791,1.30442,0.000931067,0.000931067,0.000931067
19,593.367,0.92422,1.66016,1.25579,0.77563,0.7417,0.82441,0.63545,0.86374,1.68634,1.23516,0.000922942,0.000922942,0.000922942
20,624.452,0.91029,1.60601,1.23737,0.75026,0.65767,0.7269,0.57089,0.8974,2.00348,1.32182,0.000914405,0.000914405,0.000914405
21,655.798,0.88212,1.47358,1.2196,0.81542,0.73279,0.80814,0.60571,0.85438,1.67253,1.27417,0.000905463,0.000905463,0.000905463
22,686.868,0.91942,1.53652,1.22181,0.83116,0.78523,0.82275,0.63149,0.88144,1.51763,1.27376,0.000896127,0.000896127,0.000896127
23,718.84,0.87535,1.44614,1.20569,0.8491,0.72659,0.84896,0.65866,0.84084,1.49519,1.2587,0.000886404,0.000886404,0.000886404
24,750.355,0.87635,1.42247,1.22629,0.85156,0.78467,0.84847,0.63451,0.92085,1.36283,1.31082,0.000876305,0.000876305,0.000876305
25,781.033,0.87371,1.34721,1.19787,0.8735,0.77203,0.8485,0.64268,0.86286,1.37835,1.26395,0.000865839,0.000865839,0.000865839
26,812.235,0.87446,1.39378,1.21224,0.82921,0.77988,0.86968,0.67232,0.84511,1.34271,1.23658,0.000855018,0.000855018,0.000855018
27,843.109,0.83695,1.40279,1.1808,0.86112,0.68757,0.8018,0.62686,0.83586,1.43072,1.27948,0.000843851,0.000843851,0.000843851
28,873.933,0.81256,1.32297,1.1675,0.81085,0.73757,0.8138,0.61762,0.87437,1.52196,1.29115,0.000832349,0.000832349,0.000832349
29,904.959,0.86196,1.3868,1.2131,0.82464,0.75656,0.8136,0.61394,0.84562,1.70792,1.23781,0.000820525,0.000820525,0.000820525
30,936.741,0.81235,1.32549,1.18042,0.80085,0.75431,0.85059,0.64578,0.80468,1.40152,1.2469,0.000808389,0.000808389,0.000808389
31,968.513,0.82913,1.30282,1.19223,0.80514,0.7377,0.80473,0.62985,0.78416,1.47004,1.21723,0.000795954,0.000795954,0.000795954
