epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.56176,1.23508,4.12317,1.54584,0,0,0,0,0.79135,4.42223,1.16999,0.00041441,0.00041441,0.00041441
2,9.12995,1.33084,3.00397,1.61021,0.29367,0.59544,0.42901,0.25646,1.21506,3.64473,1.77065,0.000834763,0.000834763,0.000834763
3,13.713,1.4862,2.27357,1.76499,0.41199,0.19984,0.30001,0.16149,1.38884,3.28223,1.96092,0.00124663,0.00124663,0.00124663
4,18.9697,1.57413,2.0662,1.85944,0.2768,0.44874,0.32902,0.13671,1.90339,3.79104,2.54815,0.00138656,0.00138656,0.00138656
5,23.8104,1.48708,1.90963,1.74005,0.37241,0.66672,0.46506,0.22011,1.71392,5.27271,2.21512,0.00137241,0.00137241,0.00137241
6,28.5165,1.46491,1.83774,1.73656,0.49688,0.59625,0.59935,0.31701,1.4555,4.04285,1.9096,0.00135826,0.00135826,0.00135826
7,32.9599,1.43528,1.65918,1.64967,0.53561,0.57251,0.58767,0.30562,1.64184,2.86787,2.208,0.00134412,0.00134412,0.00134412
8,37.8897,1.40842,1.52711,1.6443,0.51336,0.48053,0.33669,0.1814,1.47617,4.3546,1.86173,0.00132997,0.00132997,0.00132997
9,42.9753,1.3664,1.4745,1.62257,0.53254,0.64945,0.68112,0.38793,1.37248,1.70491,1.78951,0.00131582,0.00131582,0.00131582
10,47.5084,1.34731,1.46562,1.62016,0.65665,0.69973,0.74431,0.45591,1.24402,1.47523,1.60632,0.00130168,0.00130168,0.00130168
11,52.0624,1.39592,1.45313,1.60076,0.58143,0.7528,0.71694,0.46557,1.34651,1.79635,1.73562,0.00128753,0.00128753,0.00128753
12,56.5849,1.35871,1.45139,1.57824,0.70532,0.61135,0.67581,0.3957,1.40995,1.71194,1.70819,0.00127338,0.00127338,0.00127338
13,62.0116,1.39761,1.49821,1.6131,0.66981,0.7049,0.80751,0.48631,1.36098,1.47271,1.59151,0.00125923,0.00125923,0.00125923
14,67.4445,1.25893,1.31154,1.51877,0.80775,0.65695,0.77313,0.48115,1.31549,1.42159,1.57487,0.00124509,0.00124509,0.00124509
15,72.2925,1.28509,1.28974,1.50587,0.80184,0.78199,0.85608,0.53546,1.33072,1.29441,1.67482,0.00123094,0.00123094,0.00123094
16,77.0129,1.32139,1.32518,1.53859,0.76614,0.80642,0.84932,0.5331,1.25575,1.17681,1.5376,0.00121679,0.00121679,0.00121679
17,81.5372,1.27227,1.29753,1.50993,0.70738,0.72784,0.74765,0.49305,1.24975,1.47939,1.57229,0.00120265,0.00120265,0.00120265
18,87.0758,1.27357,1.34814,1.52587,0.62616,0.64984,0.6576,0.42637,1.36796,1.79806,1.65475,0.0011885,0.0011885,0.0011885
19,92.2153,1.24377,1.19295,1.49536,0.81058,0.55773,0.69782,0.49064,1.1709,1.51651,1.46923,0.00117435,0.00117435,0.00117435
20,97.3982,1.21488,1.17127,1.47694,0.67908,0.68409,0.73834,0.45191,1.4134,1.4927,1.63309,0.00116021,0.00116021,0.00116021
21,102.111,1.22899,1.26533,1.48469,0.76635,0.79268,0.81741,0.53649,1.23154,1.1531,1.50815,0.00114606,0.00114606,0.00114606
22,106.764,1.14475,1.10729,1.38494,0.72849,0.65436,0.68839,0.45013,1.25168,1.49024,1.45216,0.00113191,0.00113191,0.00113191
23,112.028,1.20918,1.16584,1.45094,0.77531,0.85922,0.91239,0.56811,1.2637,1.09019,1.51213,0.00111776,0.00111776,0.00111776
24,116.592,1.2164,1.29207,1.47799,0.87597,0.782,0.90312,0.602,1.14405,1.04151,1.40161,0.00110362,0.00110362,0.00110362
25,121.056,1.17723,1.2073,1.41735,0.73662,0.71988,0.77468,0.51341,1.27066,1.39856,1.54201,0.00108947,0.00108947,0.00108947
26,125.42,1.1743,1.16838,1.4344,0.75969,0.70731,0.78703,0.50866,1.20459,1.21112,1.49383,0.00107532,0.00107532,0.00107532
27,130.357,1.19603,1.19189,1.45078,0.84976,0.73676,0.81895,0.55199,1.14102,1.21778,1.46021,0.00106118,0.00106118,0.00106118
28,135.416,1.18854,1.10393,1.4618,0.82848,0.81003,0.85479,0.59576,1.19126,1.22388,1.49096,0.00104703,0.00104703,0.00104703
29,140.059,1.13933,1.08065,1.39643,0.78517,0.82143,0.81228,0.54196,1.26032,1.29837,1.51889,0.00103288,0.00103288,0.00103288
30,144.572,1.10406,1.06561,1.38908,0.81167,0.83967,0.85446,0.58925,1.19863,1.0334,1.44435,0.00101873,0.00101873,0.00101873
31,148.779,1.13235,1.09496,1.37453,0.79291,0.82617,0.89708,0.59895,1.20975,1.04963,1.41276,0.00100459,0.00100459,0.00100459
32,153.777,1.12736,1.01795,1.37463,0.84618,0.82201,0.82943,0.56551,1.20638,1.13582,1.42796,0.00099044,0.00099044,0.00099044
33,159.064,1.16289,1.03642,1.43127,0.81255,0.77264,0.80742,0.55043,1.19003,1.21061,1.45217,0.000976293,0.000976293,0.000976293
34,163.883,1.12531,1.05752,1.3624,0.78518,0.79962,0.85493,0.57079,1.23942,1.1899,1.46238,0.000962146,0.000962146,0.000962146
35,168.111,1.08828,1.02439,1.35791,0.76479,0.76335,0.83454,0.60664,1.08178,1.18388,1.36141,0.000947999,0.000947999,0.000947999
36,172.374,1.07827,0.9882,1.36113,0.88629,0.77116,0.84112,0.58264,1.19308,1.15545,1.45954,0.000933851,0.000933851,0.000933851
37,177.384,1.07426,1.01154,1.35909,0.85218,0.71186,0.79076,0.58329,1.07061,1.30622,1.3348,0.000919704,0.000919704,0.000919704
38,182.808,1.04732,0.95955,1.36502,0.81436,0.67388,0.77849,0.52321,1.32213,1.36332,1.53506,0.000905557,0.000905557,0.000905557
39,187.743,1.08716,1.01268,1.36042,0.84044,0.74592,0.80226,0.54664,1.20504,1.23809,1.47067,0.00089141,0.00089141,0.00089141
