epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.9572,0.91461,5.71015,1.31242,0.43366,0.32203,0.44087,0.35825,0.77847,5.66113,1.36507,0.00032963,0.00032963,0.00032963
2,62.6656,1.0252,4.11849,1.37987,0.67987,0.46192,0.52387,0.35807,1.06266,4.73129,1.63417,0.000662801,0.000662801,0.000662801
3,93.5031,1.07872,3.61674,1.39206,0.62097,0.4798,0.54354,0.36792,1.04482,4.33056,1.55989,0.000995323,0.000995323,0.000995323
4,124.774,1.13846,3.31328,1.43135,0.62173,0.62983,0.68477,0.49435,0.93208,3.56352,1.4136,0.000997803,0.000997803,0.000997803
5,157.488,1.08975,2.89736,1.37371,0.64188,0.69195,0.71779,0.51124,0.96268,3.16602,1.44451,0.000996097,0.000996097,0.000996097
6,189.397,1.09317,2.80464,1.40063,0.74531,0.61236,0.73541,0.54391,0.94405,2.80404,1.40703,0.000993906,0.000993906,0.000993906
7,219.535,1.03881,2.62285,1.32423,0.64775,0.69962,0.70034,0.51489,0.89379,2.90965,1.33726,0.000991232,0.000991232,0.000991232
8,251.255,1.03916,2.55119,1.35712,0.69933,0.63042,0.71189,0.52693,0.931,2.90798,1.37491,0.000988079,0.000988079,0.000988079
9,281.709,1.03499,2.36149,1.35442,0.71912,0.76721,0.8022,0.61635,0.90922,2.3075,1.34809,0.000984449,0.000984449,0.000984449
10,312.737,1.04262,2.31463,1.32206,0.7938,0.69229,0.81428,0.62682,0.87015,1.99254,1.36391,0.000980345,0.000980345,0.000980345
11,344.667,1.01167,2.14632,1.32438,0.80023,0.76134,0.84003,0.65328,0.88588,1.89748,1.35218,0.000975773,0.000975773,0.000975773
12,375.962,0.978,2.00391,1.27992,0.78324,0.7329,0.78358,0.60204,0.91335,2.05891,1.34797,0.000970736,0.000970736,0.000970736
13,407.013,1.01934,1.99594,1.2898,0.77738,0.69244,0.82274,0.62644,0.83185,2.02378,1.3323,0.000965239,0.000965239,0.000965239
14,438.417,0.97508,1.93914,1.27876,0.78064,0.77726,0.81197,0.62412,0.83645,1.93135,1.31614,0.000959289,0.000959289,0.000959289
15,469.01,0.95941,1.87999,1.26832,0.75245,0.73534,0.81155,0.6214,0.88163,1.95212,1.3851,0.000952889,0.000952889,0.000952889
16,500.231,0.95504,1.83179,1.26841,0.80239,0.79962,0.88119,0.69442,0.81235,1.52337,1.27795,0.000946048,0.000946048,0.000946048
17,531.65,0.92242,1.84288,1.23654,0.7678,0.82386,0.8438,0.66068,0.7975,1.66661,1.27881,0.000938772,0.000938772,0.000938772
18,562.575,0.92678,1.71265,1.25548,0.74851,0.76364,0.84268,0.65221,0.80456,1.82007,1.28713,0.000931067,0.000931067,0.000931067
19,593.793,0.9126,1.61031,1.23589,0.80652,0.73815,0.78634,0.62088,0.78839,1.82505,1.28894,0.000922942,0.000922942,0.000922942
20,624.468,0.89701,1.6529,1.22501,0.87312,0.77567,0.87574,0.68834,0.83145,1.3899,1.32584,0.000914405,0.000914405,0.000914405
21,655.366,0.90243,1.68355,1.22446,0.80885,0.78414,0.84864,0.68759,0.76044,1.45814,1.28393,0.000905463,0.000905463,0.000905463
22,687.776,0.86649,1.5782,1.20729,0.788,0.8324,0.87953,0.69898,0.75441,1.43369,1.24784,0.000896127,0.000896127,0.000896127
23,718.666,0.86286,1.41561,1.20322,0.82113,0.84927,0.86382,0.68966,0.78021,1.335,1.27436,0.000886404,0.000886404,0.000886404
24,749.197,0.87638,1.51153,1.22494,0.81927,0.80556,0.85987,0.67629,0.78679,1.43421,1.28481,0.000876305,0.000876305,0.000876305
25,780.592,0.83553,1.40567,1.18812,0.88615,0.84995,0.92074,0.72038,0.75337,1.09854,1.25677,0.000865839,0.000865839,0.000865839
26,812.189,0.85478,1.40993,1.20904,0.79539,0.82857,0.88312,0.69936,0.76234,1.36913,1.24378,0.000855018,0.000855018,0.000855018
27,843.963,0.84963,1.41942,1.1946,0.82688,0.83011,0.86713,0.69291,0.76906,1.22528,1.24575,0.000843851,0.000843851,0.000843851
28,874.498,0.83344,1.37375,1.19286,0.83428,0.86056,0.87897,0.70553,0.77594,1.2646,1.26165,0.000832349,0.000832349,0.000832349
29,905.738,0.8329,1.35423,1.18918,0.83917,0.80506,0.90046,0.73585,0.76579,1.21637,1.25003,0.000820525,0.000820525,0.000820525
30,937.177,0.82566,1.32123,1.18058,0.85355,0.83252,0.9145,0.71257,0.8204,1.22214,1.30111,0.000808389,0.000808389,0.000808389
31,968.596,0.82936,1.31025,1.18714,0.77975,0.8799,0.8811,0.71824,0.75288,1.17058,1.24905,0.000795954,0.000795954,0.000795954
32,999.225,0.81972,1.24992,1.17008,0.87599,0.90568,0.94499,0.7589,0.76465,0.99526,1.24929,0.000783231,0.000783231,0.000783231
33,1030.26,0.81004,1.29864,1.17334,0.87673,0.90101,0.92453,0.75238,0.70288,1.04699,1.19135,0.000770234,0.000770234,0.000770234
34,1062.15,0.83293,1.28117,1.18178,0.8143,0.84365,0.88465,0.72327,0.72962,1.22061,1.22766,0.000756976,0.000756976,0.000756976
35,1092.42,0.78647,1.25462,1.16266,0.79836,0.89197,0.89025,0.72163,0.74778,1.06974,1.25565,0.000743468,0.000743468,0.000743468
36,1123.39,0.79261,1.24415,1.16961,0.79208,0.82283,0.87845,0.70503,0.78027,1.31596,1.25971,0.000729725,0.000729725,0.000729725
37,1154.66,0.81005,1.2528,1.18551,0.89959,0.82641,0.91881,0.74175,0.7754,1.11313,1.25997,0.000715761,0.000715761,0.000715761
38,1185.03,0.77184,1.19084,1.14972,0.85805,0.84891,0.91108,0.72934,0.73482,1.08112,1.24202,0.000701588,0.000701588,0.000701588
39,1215.77,0.79685,1.1094,1.16444,0.88397,0.88524,0.92329,0.74527,0.76884,1.04993,1.28992,0.000687222,0.000687222,0.000687222
40,1247.2,0.7607,1.14489,1.13784,0.81995,0.86284,0.89727,0.71615,0.74504,1.04934,1.26007,0.000672675,0.000672675,0.000672675
41,1277.38,0.72798,1.04442,1.11897,0.9073,0.87494,0.928,0.76348,0.73352,0.98358,1.25721,0.000657963,0.000657963,0.000657963
42,1308.29,0.77167,1.10471,1.1441,0.89946,0.88036,0.91434,0.75134,0.68611,0.96628,1.20019,0.000643101,0.000643101,0.000643101
43,1340.24,0.74887,1.06619,1.14432,0.91683,0.90748,0.93774,0.77696,0.69798,0.82903,1.19899,0.000628101,0.000628101,0.000628101
44,1371.77,0.73352,1.04913,1.13109,0.86535,0.89096,0.92799,0.77426,0.68178,0.92668,1.18432,0.000612981,0.000612981,0.000612981
45,1402.94,0.72498,1.02173,1.11367,0.93128,0.88208,0.93778,0.77228,0.69495,0.84306,1.22463,0.000597754,0.000597754,0.000597754
46,1433.3,0.71695,1.02053,1.11556,0.85308,0.93861,0.94408,0.77611,0.71137,0.88528,1.24493,0.000582435,0.000582435,0.000582435
47,1464.97,0.72433,0.99859,1.12429,0.86029,0.89765,0.92353,0.76342,0.68952,0.97548,1.21185,0.00056704,0.00056704,0.00056704
48,1496.3,0.72346,1.03924,1.13023,0.90351,0.87142,0.93456,0.7691,0.6916,0.88858,1.20924,0.000551584,0.000551584,0.000551584
49,1527.13,0.7324,0.97348,1.12597,0.90861,0.86103,0.92547,0.76016,0.68074,0.88831,1.20589,0.000536081,0.000536081,0.000536081
50,1558.86,0.72565,0.97458,1.10678,0.90348,0.90158,0.94849,0.78408,0.6702,0.82779,1.18905,0.000520548,0.000520548,0.000520548
51,1589.41,0.69512,0.95721,1.10824,0.9331,0.89687,0.94156,0.76014,0.70948,0.85592,1.22618,0.000505,0.000505,0.000505
52,1620.91,0.67519,0.91094,1.08694,0.9242,0.91703,0.95218,0.79584,0.6767,0.77449,1.20044,0.000489452,0.000489452,0.000489452
53,1652.64,0.70251,0.94229,1.12004,0.8846,0.92084,0.94804,0.7765,0.70802,0.86349,1.24546,0.000473919,0.000473919,0.000473919
54,1684.2,0.68205,0.91521,1.09759,0.89349,0.87847,0.93917,0.77415,0.70839,0.93525,1.22659,0.000458416,0.000458416,0.000458416
55,1715.36,0.66624,0.89109,1.08522,0.91379,0.89501,0.93456,0.77182,0.68161,0.84754,1.19563,0.00044296,0.00044296,0.00044296
56,1746.84,0.67781,0.92511,1.10295,0.8705,0.92046,0.92657,0.77377,0.65002,0.92899,1.18637,0.000427565,0.000427565,0.000427565
57,1777.55,0.686,0.89281,1.10852,0.87967,0.92218,0.93275,0.775,0.66109,0.8462,1.18888,0.000412246,0.000412246,0.000412246
58,1808.95,0.67653,0.88973,1.09917,0.91375,0.9429,0.94921,0.79299,0.64873,0.76139,1.16841,0.000397019,0.000397019,0.000397019
59,1839.81,0.66152,0.85611,1.0816,0.93787,0.92397,0.95881,0.80066,0.68213,0.73581,1.21948,0.000381899,0.000381899,0.000381899
60,1871.8,0.65844,0.86394,1.0885,0.90057,0.94323,0.9387,0.78463,0.64264,0.7964,1.18788,0.000366899,0.000366899,0.000366899
61,1902.35,0.63817,0.84253,1.0556,0.88989,0.9229,0.9364,0.76708,0.67053,0.85108,1.2169,0.000352037,0.000352037,0.000352037
62,1933.68,0.64395,0.8402,1.07975,0.92015,0.90532,0.93604,0.79555,0.6105,0.75986,1.15874,0.000337325,0.000337325,0.000337325
63,1964.16,0.64561,0.82222,1.07797,0.89609,0.93667,0.94344,0.78022,0.64824,0.76388,1.18654,0.000322778,0.000322778,0.000322778
64,1996.2,0.64452,0.82722,1.08034,0.91855,0.89273,0.94821,0.80063,0.62362,0.72254,1.16517,0.000308412,0.000308412,0.000308412
65,2027.87,0.63392,0.82717,1.07537,0.90702,0.90415,0.93891,0.8031,0.62359,0.76935,1.17547,0.000294239,0.000294239,0.000294239
66,2058.47,0.64178,0.81077,1.0838,0.91239,0.88941,0.93317,0.78546,0.65112,0.78022,1.1862,0.000280275,0.000280275,0.000280275
67,2090.56,0.61187,0.77085,1.0528,0.91071,0.91163,0.94252,0.78721,0.66493,0.797,1.19155,0.000266532,0.000266532,0.000266532
68,2121.81,0.63151,0.76185,1.07706,0.90185,0.91838,0.94416,0.7879,0.66998,0.75872,1.19841,0.000253024,0.000253024,0.000253024
69,2153.13,0.62375,0.78367,1.07001,0.93904,0.90466,0.95113,0.78504,0.67144,0.721,1.21265,0.000239766,0.000239766,0.000239766
70,2183.57,0.59992,0.71924,1.05582,0.91204,0.94204,0.95203,0.80527,0.63345,0.69218,1.18314,0.000226769,0.000226769,0.000226769
71,2215.58,0.62012,0.73676,1.06385,0.92131,0.92399,0.94775,0.80426,0.63185,0.70413,1.18278,0.000214046,0.000214046,0.000214046
72,2246.61,0.59444,0.73744,1.04395,0.92444,0.91177,0.94148,0.79219,0.64386,0.72602,1.18328,0.000201611,0.000201611,0.000201611
73,2278.2,0.61089,0.73798,1.0566,0.92458,0.89558,0.94132,0.79502,0.64325,0.73849,1.19025,0.000189475,0.000189475,0.000189475
74,2310.15,0.59811,0.70345,1.06673,0.91385,0.93181,0.94257,0.79321,0.64932,0.69261,1.20921,0.000177651,0.000177651,0.000177651
75,2342.27,0.59232,0.70619,1.05985,0.91546,0.92162,0.94195,0.7933,0.64583,0.68879,1.19419,0.000166149,0.000166149,0.000166149
76,2374.36,0.59757,0.72909,1.05952,0.91752,0.93099,0.938,0.79929,0.64472,0.70435,1.19798,0.000154982,0.000154982,0.000154982
77,2406.54,0.59549,0.7374,1.05077,0.92803,0.92785,0.94465,0.81031,0.6343,0.67898,1.20319,0.000144161,0.000144161,0.000144161
78,2437.32,0.58621,0.70734,1.05142,0.93977,0.91089,0.9417,0.7952,0.63611,0.69481,1.19011,0.000133695,0.000133695,0.000133695
79,2469.48,0.56651,0.67002,1.02954,0.93908,0.92207,0.95047,0.80601,0.62023,0.68268,1.16852,0.000123596,0.000123596,0.000123596
80,2500.37,0.59502,0.73155,1.05448,0.91192,0.93445,0.94689,0.8015,0.61492,0.67755,1.16942,0.000113873,0.000113873,0.000113873
