epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1907.86,0.76941,1.1163,1.14229,0.91942,0.83469,0.91841,0.73621,0.74206,1.18106,1.14524,0.000643101,0.000643101,0.000643101
43,1951.52,0.75853,1.09808,1.12777,0.87847,0.80977,0.89062,0.70741,0.738,1.29951,1.14498,0.000628101,0.000628101,0.000628101
44,1998.52,0.77509,1.13988,1.15501,0.87715,0.84676,0.92083,0.70487,0.76414,1.06746,1.16803,0.000612981,0.000612981,0.000612981
45,2043.5,0.73806,1.05036,1.12162,0.87083,0.87283,0.89796,0.7085,0.76786,1.43709,1.16546,0.000597754,0.000597754,0.000597754
46,2089.93,0.7268,1.01261,1.13585,0.86655,0.83996,0.88224,0.70088,0.7357,1.26217,1.16223,0.000582435,0.000582435,0.000582435
47,2135.14,0.74068,1.07249,1.12583,0.86368,0.82092,0.87717,0.69271,0.71894,1.22558,1.16284,0.00056704,0.00056704,0.00056704
48,2181.46,0.72074,1.00832,1.12424,0.85612,0.8792,0.92043,0.7424,0.7317,0.99814,1.13986,0.000551584,0.000551584,0.000551584
49,2228.44,0.74389,1.04669,1.13808,0.88494,0.87372,0.90858,0.72005,0.75316,1.04269,1.14284,0.000536081,0.000536081,0.000536081
50,2276.41,0.72916,1.00337,1.12668,0.83661,0.82693,0.87946,0.70851,0.7653,1.3515,1.1594,0.000520548,0.000520548,0.000520548
51,2322.51,0.74246,1.0166,1.14058,0.83841,0.79553,0.86413,0.68558,0.70594,1.28788,1.12829,0.000505,0.000505,0.000505
52,2370.36,0.7247,1.01532,1.11766,0.87951,0.86468,0.88654,0.69593,0.71102,1.13353,1.12808,0.000489452,0.000489452,0.000489452
53,2415.75,0.73582,0.97081,1.13348,0.86173,0.85091,0.90225,0.71281,0.72543,1.17069,1.14277,0.000473919,0.000473919,0.000473919
54,2461.94,0.6957,0.9376,1.10746,0.88144,0.86211,0.91835,0.75495,0.67837,0.97949,1.11582,0.000458416,0.000458416,0.000458416
55,2505.14,0.7018,0.95299,1.09394,0.90195,0.86844,0.92029,0.74637,0.76498,1.09428,1.1331,0.00044296,0.00044296,0.00044296
56,2547.61,0.69941,0.94166,1.10167,0.87783,0.84872,0.88654,0.7011,0.81353,1.37132,1.18635,0.000427565,0.000427565,0.000427565
57,2590.12,0.67963,0.88529,1.09411,0.87121,0.85624,0.91043,0.73956,0.73226,1.18218,1.15271,0.000412246,0.000412246,0.000412246
58,2632.12,0.6746,0.88207,1.08543,0.8541,0.85927,0.9231,0.74351,0.74238,1.2024,1.13538,0.000397019,0.000397019,0.000397019
59,2676.08,0.6819,0.88944,1.10398,0.87079,0.86291,0.90204,0.72222,0.79273,1.45188,1.14867,0.000381899,0.000381899,0.000381899
60,2719.87,0.67249,0.9071,1.08938,0.87251,0.86766,0.909,0.74607,0.72229,1.33399,1.13508,0.000366899,0.000366899,0.000366899
61,2762.35,0.67941,0.85717,1.09707,0.88467,0.89677,0.91416,0.72924,0.73208,1.26683,1.14037,0.000352037,0.000352037,0.000352037
62,2803.86,0.66343,0.85417,1.06924,0.89038,0.90104,0.92944,0.75989,0.72689,0.97367,1.12952,0.000337325,0.000337325,0.000337325
63,2845.48,0.68284,0.85695,1.10205,0.86892,0.90264,0.9276,0.75356,0.75417,1.15695,1.15237,0.000322778,0.000322778,0.000322778
64,2887.26,0.6549,0.78616,1.07891,0.90599,0.90291,0.93674,0.765,0.78997,0.98199,1.15773,0.000308412,0.000308412,0.000308412
65,2930.16,0.6407,0.80426,1.06987,0.8989,0.90756,0.93422,0.76646,0.7525,0.91962,1.13768,0.000294239,0.000294239,0.000294239
66,2976.42,0.61951,0.81971,1.06172,0.88759,0.90593,0.92434,0.73474,0.76471,0.94303,1.15876,0.000280275,0.000280275,0.000280275
67,3024.82,0.65136,0.82159,1.07366,0.90262,0.85711,0.91301,0.73888,0.74366,1.03558,1.14133,0.000266532,0.000266532,0.000266532
68,3070.22,0.63176,0.77353,1.05993,0.86783,0.90015,0.9151,0.74499,0.73,0.9885,1.12669,0.000253024,0.000253024,0.000253024
69,3113.88,0.63819,0.79732,1.07987,0.8753,0.9052,0.91127,0.74637,0.69551,1.1813,1.11126,0.000239766,0.000239766,0.000239766
70,3157.75,0.63907,0.79801,1.07037,0.90637,0.89767,0.921,0.75736,0.73865,0.99914,1.12886,0.000226769,0.000226769,0.000226769
71,3201.44,0.6187,0.75086,1.06971,0.91763,0.86473,0.92454,0.75563,0.74798,1.29424,1.12822,0.000214046,0.000214046,0.000214046
72,3243.19,0.6253,0.73216,1.05997,0.91099,0.8595,0.93054,0.75741,0.71859,1.30323,1.1233,0.000201611,0.000201611,0.000201611
73,3287.53,0.57538,0.70106,1.02491,0.88628,0.90744,0.92866,0.75164,0.76514,1.04979,1.1616,0.000189475,0.000189475,0.000189475
74,3336.42,0.61197,0.73743,1.0557,0.90587,0.88102,0.92191,0.75006,0.69484,1.21709,1.14169,0.000177651,0.000177651,0.000177651
75,3378.64,0.60127,0.68938,1.04655,0.91063,0.8969,0.92798,0.75218,0.70591,0.87594,1.13663,0.000166149,0.000166149,0.000166149
76,3422.33,0.6098,0.72076,1.06272,0.8822,0.9201,0.9323,0.75604,0.67692,0.89457,1.1235,0.000154982,0.000154982,0.000154982
77,3466,0.55485,0.69055,1.02717,0.93375,0.86354,0.92328,0.75134,0.71626,1.06612,1.16545,0.000144161,0.000144161,0.000144161
78,3513.93,0.59749,0.74305,1.05986,0.90679,0.89203,0.92976,0.75382,0.73145,0.99152,1.1665,0.000133695,0.000133695,0.000133695
79,3558.68,0.5682,0.66263,1.03043,0.92393,0.84492,0.92145,0.74162,0.76053,1.06775,1.16482,0.000123596,0.000123596,0.000123596
80,3605.57,0.59039,0.67999,1.04772,0.9135,0.86502,0.91998,0.75038,0.72179,1.02864,1.14228,0.000113873,0.000113873,0.000113873
81,3651.69,0.56123,0.68387,1.02852,0.88127,0.91223,0.92574,0.75941,0.68455,1.0514,1.11982,0.000104537,0.000104537,0.000104537
82,3699.39,0.57044,0.68516,1.03628,0.9043,0.89081,0.92416,0.7583,0.6795,1.02213,1.11859,9.55951e-05,9.55951e-05,9.55951e-05
83,3744.33,0.56493,0.6786,1.02742,0.91994,0.89889,0.93057,0.75991,0.68608,0.90992,1.12501,8.70577e-05,8.70577e-05,8.70577e-05
84,3791.22,0.54931,0.66858,1.02243,0.91428,0.87198,0.93381,0.76287,0.69779,0.90579,1.13458,7.89327e-05,7.89327e-05,7.89327e-05
85,3836.59,0.56857,0.67929,1.0336,0.88344,0.9179,0.93548,0.76889,0.69383,0.86581,1.12271,7.12282e-05,7.12282e-05,7.12282e-05
86,3880.14,0.55488,0.67786,1.02463,0.90246,0.91327,0.92993,0.7649,0.70501,0.96513,1.12433,6.39518e-05,6.39518e-05,6.39518e-05
87,3921.69,0.55299,0.64049,1.02606,0.90559,0.91705,0.93536,0.77111,0.69718,0.97146,1.11923,5.71106e-05,5.71106e-05,5.71106e-05
88,3962.67,0.56412,0.68188,1.0314,0.88865,0.91932,0.93383,0.76918,0.69572,0.91095,1.12586,5.07115e-05,5.07115e-05,5.07115e-05
89,4007.38,0.54054,0.64186,1.01946,0.88025,0.92259,0.93076,0.77869,0.6871,0.93099,1.11331,4.47606e-05,4.47606e-05,4.47606e-05
90,4051.6,0.55873,0.6523,1.03637,0.88497,0.90955,0.92695,0.77432,0.68006,1.01225,1.11591,3.9264e-05,3.9264e-05,3.9264e-05
91,4103.76,0.41981,0.49915,0.95208,0.91188,0.85192,0.91657,0.7477,0.71161,0.94906,1.14817,3.4227e-05,3.4227e-05,3.4227e-05
92,4147.73,0.39831,0.4608,0.92001,0.89151,0.86584,0.9165,0.75049,0.69636,0.99837,1.14782,2.96546e-05,2.96546e-05,2.96546e-05
93,4191.12,0.38321,0.44104,0.91042,0.91413,0.86461,0.91939,0.74743,0.68799,1.06258,1.13992,2.55513e-05,2.55513e-05,2.55513e-05
94,4230.93,0.39012,0.421,0.93059,0.91834,0.85054,0.91994,0.75141,0.68899,1.06198,1.14582,2.19212e-05,2.19212e-05,2.19212e-05
95,4272.95,0.39154,0.42703,0.92948,0.92686,0.85701,0.9234,0.74906,0.69177,1.05629,1.14213,1.87678e-05,1.87678e-05,1.87678e-05
96,4314.09,0.38788,0.43918,0.9295,0.92269,0.8597,0.92135,0.74959,0.68968,1.05328,1.14119,1.60943e-05,1.60943e-05,1.60943e-05
97,4353.75,0.38189,0.41949,0.91844,0.91198,0.8649,0.91738,0.74801,0.67897,1.06838,1.1384,1.39032e-05,1.39032e-05,1.39032e-05
98,4396.06,0.39316,0.42651,0.92489,0.9141,0.86859,0.91842,0.75306,0.6781,1.07871,1.14368,1.21968e-05,1.21968e-05,1.21968e-05
99,4435.98,0.39219,0.42945,0.93497,0.92109,0.86397,0.91942,0.75204,0.68014,1.09568,1.1456,1.09768e-05,1.09768e-05,1.09768e-05
100,4477.62,0.38562,0.41302,0.93101,0.92145,0.86456,0.9206,0.74937,0.6787,1.09908,1.14348,1.02443e-05,1.02443e-05,1.02443e-05
