epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,262.848,1.1202,0.93009,1.374,0.80191,0.84094,0.87929,0.60538,1.24068,0.94198,1.47104,0.000848969,0.000848969,0.000848969
43,269.072,1.06393,0.86643,1.3232,0.7207,0.72339,0.78412,0.52477,1.22656,1.3299,1.46479,0.000834822,0.000834822,0.000834822
44,275.608,1.10191,0.96059,1.38241,0.8578,0.80617,0.87906,0.5931,1.18459,0.9717,1.42092,0.000820675,0.000820675,0.000820675
45,281.979,1.09401,0.87209,1.33527,0.74682,0.77449,0.8555,0.57329,1.26806,0.95207,1.48845,0.000806528,0.000806528,0.000806528
46,287.98,1.04007,0.88129,1.33104,0.7604,0.75685,0.80999,0.5183,1.34153,1.11584,1.58083,0.00079238,0.00079238,0.00079238
47,294.3,1.07163,0.88107,1.3349,0.89935,0.71928,0.8603,0.57106,1.2215,1.10089,1.44082,0.000778233,0.000778233,0.000778233
48,300.944,1.05793,0.86473,1.33893,0.75258,0.70272,0.82772,0.58525,1.22936,1.11251,1.42978,0.000764086,0.000764086,0.000764086
49,307.188,1.04357,0.85388,1.31494,0.85138,0.88659,0.87661,0.6061,1.24131,0.81729,1.52723,0.000749939,0.000749939,0.000749939
50,313.473,0.97471,0.79079,1.2879,0.94307,0.86732,0.92607,0.65397,1.14671,0.71196,1.48521,0.000735792,0.000735792,0.000735792
51,319.915,1.03707,0.79962,1.32636,0.91588,0.91728,0.93869,0.63499,1.23801,0.76206,1.5796,0.000721645,0.000721645,0.000721645
52,326.155,1.00577,0.79882,1.31084,0.80068,0.81017,0.85063,0.59944,1.13962,0.90782,1.50883,0.000707498,0.000707498,0.000707498
53,332.401,0.91505,0.71629,1.24477,0.78948,0.77761,0.82891,0.59858,1.20215,1.00703,1.52318,0.000693351,0.000693351,0.000693351
54,339.217,0.95436,0.756,1.25429,0.82773,0.77725,0.8354,0.53586,1.29247,1.07937,1.61897,0.000679204,0.000679204,0.000679204
55,345.305,1.02081,0.74746,1.3117,0.76823,0.8009,0.87355,0.5698,1.15104,0.97913,1.43508,0.000665057,0.000665057,0.000665057
56,351.36,0.98461,0.79234,1.28189,0.85447,0.88575,0.91141,0.6531,1.13265,0.78551,1.41863,0.000650909,0.000650909,0.000650909
57,357.827,0.9422,0.77703,1.26581,0.86101,0.86715,0.90959,0.64784,1.09641,0.79165,1.39656,0.000636762,0.000636762,0.000636762
58,364.199,1.00398,0.7486,1.30112,0.89147,0.84587,0.90255,0.63442,1.16223,0.83574,1.43333,0.000622615,0.000622615,0.000622615
59,370.174,0.94129,0.7191,1.22754,0.95214,0.80446,0.90834,0.62348,1.18543,0.82158,1.45937,0.000608468,0.000608468,0.000608468
60,376.472,0.97763,0.73191,1.29863,0.75881,0.75836,0.8122,0.52603,1.23562,1.02957,1.48978,0.000594321,0.000594321,0.000594321
61,383.022,0.93059,0.74419,1.27986,0.95424,0.80598,0.92319,0.63555,1.16127,0.74612,1.40094,0.000580174,0.000580174,0.000580174
62,389.15,0.95411,0.76312,1.26949,0.88507,0.88978,0.94293,0.6647,1.06703,0.72683,1.36549,0.000566027,0.000566027,0.000566027
63,395.304,0.93235,0.74818,1.26202,0.84392,0.73764,0.89043,0.56514,1.2776,1.16012,1.56068,0.00055188,0.00055188,0.00055188
64,401.967,0.91091,0.73739,1.20817,0.93153,0.83609,0.93642,0.62739,1.1856,0.74042,1.44743,0.000537733,0.000537733,0.000537733
65,408.166,0.93628,0.72614,1.24772,0.84081,0.84986,0.92635,0.64295,1.23626,0.74222,1.45063,0.000523586,0.000523586,0.000523586
66,414.227,0.95414,0.73772,1.24651,0.87333,0.86354,0.9507,0.65711,1.08836,0.81745,1.35858,0.000509438,0.000509438,0.000509438
67,420.842,0.86444,0.68204,1.21738,0.83974,0.90238,0.94518,0.69638,1.05,0.74186,1.31318,0.000495291,0.000495291,0.000495291
68,427.161,0.89273,0.65146,1.22888,0.93943,0.81181,0.93712,0.68471,1.02784,0.6905,1.31075,0.000481144,0.000481144,0.000481144
69,433.119,0.88528,0.69713,1.2085,0.84532,0.92224,0.92998,0.64552,1.08876,0.69037,1.38087,0.000466997,0.000466997,0.000466997
70,439.471,0.92186,0.72082,1.24676,0.82369,0.92981,0.92226,0.65873,1.10909,0.73556,1.36449,0.00045285,0.00045285,0.00045285
71,445.869,0.8867,0.67046,1.21638,0.90288,0.89501,0.93126,0.67826,1.04518,0.71322,1.31922,0.000438703,0.000438703,0.000438703
72,452.035,0.81978,0.65599,1.19836,0.96441,0.89581,0.94722,0.65821,1.10954,0.66568,1.36091,0.000424556,0.000424556,0.000424556
73,458.267,0.85134,0.63996,1.19752,0.87665,0.8651,0.90805,0.63995,1.06095,0.82664,1.32843,0.000410409,0.000410409,0.000410409
74,464.971,0.88706,0.66549,1.23173,0.86036,0.89877,0.92429,0.63472,1.07851,0.69568,1.38052,0.000396262,0.000396262,0.000396262
75,471.158,0.85097,0.65808,1.20852,0.86619,0.88608,0.92332,0.65929,1.094,0.6838,1.33875,0.000382115,0.000382115,0.000382115
