epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.0305,0.88627,3.87411,1.27454,0.56944,0.25498,0.37806,0.29945,0.83731,3.82178,1.32024,0.00032963,0.00032963,0.00032963
2,62.2128,1.07239,2.89489,1.38212,0.48254,0.60675,0.50153,0.38971,0.969,3.07108,1.4317,0.000662801,0.000662801,0.000662801
3,92.2521,1.08911,2.38571,1.38426,0.61374,0.4346,0.51407,0.35719,1.26656,2.93217,1.82802,0.000995323,0.000995323,0.000995323
4,123.134,1.06693,2.17689,1.37551,0.64901,0.474,0.52421,0.32422,1.24338,3.03547,1.57619,0.000997803,0.000997803,0.000997803
5,153.756,1.05414,1.98233,1.33868,0.69621,0.71817,0.73349,0.53361,0.95708,2.04932,1.38425,0.000996097,0.000996097,0.000996097
6,184.197,1.07496,1.89672,1.36321,0.57203,0.63946,0.65263,0.44015,1.05712,2.29292,1.48744,0.000993906,0.000993906,0.000993906
7,214.884,1.02919,1.72743,1.30386,0.83012,0.73882,0.8081,0.56229,1.02533,1.57364,1.38967,0.000991232,0.000991232,0.000991232
8,245.621,1.03902,1.64443,1.33538,0.68007,0.64526,0.71438,0.50229,0.97373,1.78428,1.33811,0.000988079,0.000988079,0.000988079
9,277.248,0.99511,1.52439,1.30365,0.70612,0.70228,0.71443,0.5103,1.05188,1.66749,1.46907,0.000984449,0.000984449,0.000984449
10,308.565,1.02677,1.50925,1.31848,0.77497,0.73747,0.79668,0.59272,0.92164,1.37985,1.31558,0.000980345,0.000980345,0.000980345
11,338.957,0.95977,1.44677,1.28666,0.68797,0.7166,0.71238,0.55278,0.86932,1.48312,1.29312,0.000975773,0.000975773,0.000975773
12,369.831,1.01441,1.45544,1.30714,0.83182,0.74592,0.81381,0.60058,0.91949,1.28527,1.29951,0.000970736,0.000970736,0.000970736
13,400.204,0.9999,1.36561,1.29354,0.73953,0.74075,0.80365,0.57035,0.95349,1.31422,1.32424,0.000965239,0.000965239,0.000965239
14,430.783,0.97261,1.29277,1.26607,0.78275,0.77669,0.83093,0.6189,0.96633,1.09853,1.39296,0.000959289,0.000959289,0.000959289
15,461.921,0.94942,1.25198,1.24807,0.80303,0.68963,0.79895,0.61564,0.8499,1.25656,1.28244,0.000952889,0.000952889,0.000952889
16,492.748,0.92339,1.21377,1.24604,0.82355,0.72087,0.84034,0.63208,0.83699,1.09598,1.25925,0.000946048,0.000946048,0.000946048
17,524.925,0.92559,1.18199,1.2353,0.78507,0.77796,0.857,0.65604,0.84588,1.05958,1.25978,0.000938772,0.000938772,0.000938772
18,555.502,0.92925,1.12757,1.23998,0.90104,0.75826,0.86072,0.65365,0.91091,0.92743,1.33836,0.000931067,0.000931067,0.000931067
19,585.962,0.93104,1.15943,1.24056,0.78803,0.78298,0.84721,0.63838,0.90309,0.99127,1.31126,0.000922942,0.000922942,0.000922942
20,616.139,0.91663,1.141,1.23965,0.71829,0.74312,0.80167,0.61928,0.8463,1.14604,1.248,0.000914405,0.000914405,0.000914405
21,648.503,0.88195,1.07063,1.22134,0.81365,0.77094,0.8679,0.6627,0.78348,1.02252,1.19902,0.000905463,0.000905463,0.000905463
22,678.544,0.86378,1.06963,1.19058,0.81407,0.7712,0.81887,0.62516,0.82906,0.99539,1.27265,0.000896127,0.000896127,0.000896127
23,709.861,0.85083,0.9896,1.18993,0.80168,0.80748,0.84456,0.65908,0.8301,0.9548,1.26245,0.000886404,0.000886404,0.000886404
24,740.669,0.87852,1.06029,1.22108,0.75564,0.74213,0.82139,0.62399,0.87818,1.13794,1.31401,0.000876305,0.000876305,0.000876305
25,770.882,0.82047,0.99002,1.17734,0.83771,0.82443,0.89138,0.69419,0.78727,0.82049,1.22122,0.000865839,0.000865839,0.000865839
26,802.379,0.86634,1.06777,1.21884,0.87844,0.78249,0.86835,0.67255,0.81105,0.8766,1.24028,0.000855018,0.000855018,0.000855018
27,832.951,0.82501,0.97384,1.18535,0.81615,0.81981,0.87706,0.67655,0.86611,0.86905,1.25496,0.000843851,0.000843851,0.000843851
28,862.987,0.88034,0.98209,1.20936,0.91398,0.76825,0.88095,0.69649,0.78175,0.76117,1.2089,0.000832349,0.000832349,0.000832349
29,894.395,0.83503,0.96992,1.19966,0.78785,0.86654,0.89784,0.69361,0.75085,0.77355,1.19875,0.000820525,0.000820525,0.000820525
30,924.736,0.81165,0.88155,1.1743,0.82737,0.79691,0.86581,0.6841,0.784,0.89236,1.21255,0.000808389,0.000808389,0.000808389
31,955.44,0.8106,0.92179,1.18183,0.80732,0.74763,0.86028,0.67144,0.79506,0.95401,1.23061,0.000795954,0.000795954,0.000795954
32,986.547,0.8371,0.91704,1.19528,0.87129,0.82255,0.90534,0.71347,0.76294,0.70004,1.21329,0.000783231,0.000783231,0.000783231
33,1017.75,0.82935,0.87692,1.18443,0.85916,0.85764,0.91585,0.71946,0.75831,0.70323,1.19144,0.000770234,0.000770234,0.000770234
34,1049.25,0.79088,0.8403,1.16041,0.85901,0.89172,0.91347,0.71863,0.80804,0.69273,1.22778,0.000756976,0.000756976,0.000756976
35,1079.53,0.7983,0.82796,1.17051,0.78161,0.79772,0.86999,0.68052,0.77544,0.9374,1.19548,0.000743468,0.000743468,0.000743468
36,1110.2,0.81112,0.87111,1.1772,0.83994,0.85491,0.90406,0.71293,0.77537,0.69543,1.2044,0.000729725,0.000729725,0.000729725
37,1140.88,0.78323,0.80104,1.15515,0.88582,0.8105,0.88938,0.66804,0.87185,0.74943,1.25975,0.000715761,0.000715761,0.000715761
38,1172.15,0.76263,0.77405,1.13389,0.81749,0.87446,0.88692,0.70131,0.77567,0.77535,1.20846,0.000701588,0.000701588,0.000701588
39,1203.02,0.76758,0.81535,1.134,0.79539,0.82672,0.88103,0.69491,0.72743,0.80495,1.19339,0.000687222,0.000687222,0.000687222
40,1233.56,0.7546,0.7749,1.14093,0.89521,0.82532,0.90406,0.7246,0.75788,0.69471,1.21436,0.000672675,0.000672675,0.000672675
41,1264.65,0.75055,0.77098,1.13316,0.838,0.75638,0.87573,0.69324,0.77034,0.84586,1.21588,0.000657963,0.000657963,0.000657963
42,1295.01,0.7478,0.75398,1.12734,0.89838,0.87144,0.91874,0.73295,0.78368,0.61682,1.20739,0.000643101,0.000643101,0.000643101
43,1326.23,0.73659,0.73144,1.11681,0.93514,0.89673,0.94327,0.75564,0.7318,0.53594,1.18155,0.000628101,0.000628101,0.000628101
44,1358,0.71858,0.74667,1.10823,0.85571,0.80079,0.89265,0.70663,0.77769,0.81719,1.21115,0.000612981,0.000612981,0.000612981
45,1388.83,0.7166,0.69531,1.10664,0.91704,0.78818,0.90546,0.713,0.79328,0.68862,1.22915,0.000597754,0.000597754,0.000597754
46,1420.61,0.70259,0.67424,1.10758,0.89871,0.83371,0.90247,0.7152,0.78784,0.62951,1.25757,0.000582435,0.000582435,0.000582435
47,1451.85,0.721,0.67048,1.12683,0.92177,0.8756,0.92765,0.74459,0.73843,0.58667,1.18007,0.00056704,0.00056704,0.00056704
48,1482.74,0.72807,0.70313,1.13232,0.86173,0.86181,0.9242,0.73883,0.74936,0.65007,1.20313,0.000551584,0.000551584,0.000551584
49,1513.38,0.69256,0.65343,1.08994,0.91547,0.82768,0.91916,0.74753,0.71044,0.63012,1.17827,0.000536081,0.000536081,0.000536081
50,1543.97,0.69047,0.65823,1.10396,0.88691,0.87445,0.92283,0.74537,0.74143,0.60013,1.18174,0.000520548,0.000520548,0.000520548
51,1575.64,0.66737,0.64706,1.08544,0.87499,0.88713,0.93226,0.7422,0.7646,0.58175,1.21577,0.000505,0.000505,0.000505
52,1606.19,0.69998,0.67321,1.10341,0.90426,0.83529,0.92746,0.72167,0.76477,0.68034,1.20945,0.000489452,0.000489452,0.000489452
53,1636.69,0.6678,0.64336,1.09095,0.89045,0.88809,0.93596,0.75431,0.74003,0.56695,1.17805,0.000473919,0.000473919,0.000473919
54,1667.49,0.67712,0.62442,1.10159,0.90251,0.88178,0.92791,0.756,0.72803,0.56891,1.19719,0.000458416,0.000458416,0.000458416
55,1698.48,0.68103,0.61452,1.09164,0.88127,0.88202,0.91765,0.74861,0.75457,0.55895,1.20508,0.00044296,0.00044296,0.00044296
56,1729,0.67513,0.60566,1.09766,0.90196,0.8631,0.92478,0.75897,0.7058,0.56424,1.17904,0.000427565,0.000427565,0.000427565
57,1759.67,0.65879,0.62559,1.08189,0.88354,0.8805,0.92687,0.75672,0.73677,0.57959,1.21333,0.000412246,0.000412246,0.000412246
58,1790.09,0.65047,0.61743,1.07827,0.81544,0.85456,0.90765,0.74528,0.70078,0.63465,1.1868,0.000397019,0.000397019,0.000397019
59,1820.7,0.64145,0.61932,1.07341,0.92285,0.85233,0.9226,0.74848,0.68163,0.58643,1.16369,0.000381899,0.000381899,0.000381899
60,1851.69,0.65102,0.58734,1.08417,0.88288,0.85822,0.90602,0.74264,0.67506,0.58578,1.17012,0.000366899,0.000366899,0.000366899
61,1883.58,0.61739,0.55706,1.0558,0.91393,0.83024,0.91917,0.73607,0.74567,0.57724,1.22371,0.000352037,0.000352037,0.000352037
62,1915.28,0.63543,0.55931,1.07628,0.8843,0.84753,0.91205,0.74049,0.70785,0.64516,1.18859,0.000337325,0.000337325,0.000337325
63,1946.93,0.62292,0.54654,1.06476,0.88468,0.88296,0.92806,0.76786,0.68695,0.53852,1.17739,0.000322778,0.000322778,0.000322778
64,1978.11,0.61348,0.53128,1.05414,0.89441,0.92165,0.93496,0.75651,0.69172,0.52149,1.16553,0.000308412,0.000308412,0.000308412
65,2009.8,0.60421,0.54799,1.04788,0.89388,0.91466,0.9331,0.76252,0.69672,0.49795,1.18277,0.000294239,0.000294239,0.000294239
66,2040.93,0.6269,0.52337,1.07536,0.89823,0.87417,0.93057,0.76525,0.70757,0.53826,1.18657,0.000280275,0.000280275,0.000280275
67,2072.46,0.58898,0.50839,1.02846,0.91417,0.89651,0.92343,0.75101,0.73719,0.53246,1.20343,0.000266532,0.000266532,0.000266532
68,2103.73,0.61173,0.51993,1.05005,0.89439,0.89674,0.92917,0.74804,0.73952,0.51552,1.20571,0.000253024,0.000253024,0.000253024
69,2134.45,0.62505,0.53643,1.06416,0.93274,0.89239,0.92549,0.75306,0.71416,0.50507,1.19119,0.000239766,0.000239766,0.000239766
70,2166.03,0.59683,0.50705,1.0487,0.9094,0.89626,0.93126,0.7691,0.69227,0.48359,1.16717,0.000226769,0.000226769,0.000226769
71,2196.99,0.57484,0.48961,1.0471,0.91726,0.9018,0.93433,0.76839,0.70232,0.47063,1.18788,0.000214046,0.000214046,0.000214046
72,2228.93,0.59196,0.49661,1.04797,0.94322,0.85722,0.93465,0.76576,0.6958,0.52323,1.18336,0.000201611,0.000201611,0.000201611
73,2260.04,0.56029,0.4832,1.03453,0.91655,0.88633,0.93161,0.75801,0.71237,0.51177,1.19733,0.000189475,0.000189475,0.000189475
74,2291.25,0.56957,0.4914,1.04354,0.92943,0.88964,0.93572,0.76167,0.72872,0.50919,1.20543,0.000177651,0.000177651,0.000177651
75,2321.97,0.5816,0.48583,1.04532,0.95095,0.85766,0.93932,0.76872,0.69499,0.49666,1.18042,0.000166149,0.000166149,0.000166149
76,2353.49,0.58519,0.49275,1.05394,0.91368,0.87322,0.93084,0.77314,0.6674,0.48958,1.15797,0.000154982,0.000154982,0.000154982
77,2384.25,0.57628,0.49919,1.0459,0.88217,0.90462,0.9317,0.76849,0.67629,0.5021,1.16672,0.000144161,0.000144161,0.000144161
78,2415.99,0.55761,0.48275,1.02987,0.92449,0.87811,0.93001,0.76298,0.69149,0.5028,1.17516,0.000133695,0.000133695,0.000133695
79,2447.14,0.54559,0.46531,1.02051,0.93041,0.87332,0.92995,0.76191,0.69341,0.49083,1.18086,0.000123596,0.000123596,0.000123596
80,2478.9,0.54025,0.45084,1.01868,0.95533,0.87701,0.93372,0.76209,0.70023,0.47149,1.19046,0.000113873,0.000113873,0.000113873
81,2511.34,0.5555,0.44874,1.02623,0.91477,0.89071,0.9333,0.77166,0.66587,0.46795,1.16122,0.000104537,0.000104537,0.000104537
82,2542.12,0.54727,0.45598,1.01888,0.88802,0.89186,0.923,0.76003,0.65528,0.50041,1.15148,9.55951e-05,9.55951e-05,9.55951e-05
83,2573.85,0.5359,0.45153,1.02753,0.90934,0.88153,0.9307,0.76809,0.6649,0.48812,1.16803,8.70577e-05,8.70577e-05,8.70577e-05
84,2605.29,0.5465,0.46585,1.02912,0.90522,0.90262,0.93521,0.77071,0.66528,0.4736,1.15828,7.89327e-05,7.89327e-05,7.89327e-05
85,2636.46,0.53786,0.45143,1.02092,0.90689,0.90208,0.93483,0.77445,0.66485,0.48532,1.15786,7.12282e-05,7.12282e-05,7.12282e-05
86,2667.57,0.52434,0.42308,1.00466,0.92131,0.88049,0.93335,0.78645,0.66121,0.47409,1.16329,6.39518e-05,6.39518e-05,6.39518e-05
87,2700.01,0.51696,0.43091,0.99972,0.87692,0.92914,0.93476,0.78262,0.6687,0.47433,1.16408,5.71106e-05,5.71106e-05,5.71106e-05
88,2734.5,0.52025,0.43109,1.01249,0.88213,0.931,0.93879,0.78558,0.66683,0.46687,1.17072,5.07115e-05,5.07115e-05,5.07115e-05
89,2767.13,0.52211,0.42475,1.01857,0.88209,0.93171,0.93767,0.78678,0.66381,0.45812,1.16884,4.47606e-05,4.47606e-05,4.47606e-05
90,2799.94,0.52944,0.42456,1.02603,0.88008,0.9227,0.93632,0.78569,0.66563,0.45897,1.16935,3.9264e-05,3.9264e-05,3.9264e-05
91,2839.64,0.38684,0.3049,0.92019,0.93756,0.88141,0.94081,0.76692,0.71433,0.49518,1.21618,3.4227e-05,3.4227e-05,3.4227e-05
92,2870.93,0.39228,0.30799,0.92004,0.91509,0.91868,0.94049,0.76691,0.71282,0.48231,1.21663,2.96546e-05,2.96546e-05,2.96546e-05
93,2901.7,0.3831,0.29887,0.92289,0.91892,0.90516,0.93997,0.76819,0.70473,0.48473,1.20592,2.55513e-05,2.55513e-05,2.55513e-05
94,2932.44,0.37921,0.29135,0.92272,0.94727,0.89282,0.9399,0.77214,0.70569,0.47779,1.2056,2.19212e-05,2.19212e-05,2.19212e-05
95,2962.88,0.37313,0.27831,0.91069,0.92618,0.88739,0.93936,0.77157,0.70471,0.4759,1.20521,1.87678e-05,1.87678e-05,1.87678e-05
96,2994.2,0.37471,0.28473,0.91936,0.92693,0.88803,0.93982,0.76844,0.7032,0.47219,1.20297,1.60943e-05,1.60943e-05,1.60943e-05
97,3024.51,0.37368,0.28035,0.9144,0.90571,0.90806,0.93889,0.77236,0.70338,0.47348,1.20478,1.39032e-05,1.39032e-05,1.39032e-05
98,3055.97,0.36748,0.27519,0.91335,0.93028,0.88779,0.94032,0.77328,0.70013,0.46955,1.20343,1.21968e-05,1.21968e-05,1.21968e-05
99,3087.33,0.3676,0.28605,0.90708,0.9235,0.90719,0.94148,0.77411,0.6988,0.4662,1.20206,1.09768e-05,1.09768e-05,1.09768e-05
100,3117.88,0.36426,0.26954,0.89618,0.93551,0.88439,0.93895,0.77163,0.70305,0.46844,1.20669,1.02443e-05,1.02443e-05,1.02443e-05
